#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
144	16	14	130	0	16	0	3089.2	EvolutionaryComputationStrategyPlacement	2.2308201789855957
144	32	26	118	0	32	0	5409.040000000001	EvolutionaryComputationStrategyPlacement	4.7765960693359375
144	48	39	105	0	48	0	7870.5199999999995	EvolutionaryComputationStrategyPlacement	8.055690050125122
144	64	53	91	0	64	0	10537.56	EvolutionaryComputationStrategyPlacement	12.18540906906128
144	80	63	81	0	80	0	12814.840000000002	EvolutionaryComputationStrategyPlacement	15.969114065170288
144	96	75	69	0	96	0	15131.960000000003	EvolutionaryComputationStrategyPlacement	21.027419090270996
144	112	91	53	0	112	0	17856.520000000004	EvolutionaryComputationStrategyPlacement	28.597511053085327
144	128	105	39	0	128	0	20655.479999999996	EvolutionaryComputationStrategyPlacement	36.0929319858551
144	144	119	25	0	144	0	23242.28000000001	EvolutionaryComputationStrategyPlacement	43.860392808914185
144	160	131	13	0	160	0	25634.199999999993	EvolutionaryComputationStrategyPlacement	52.0337290763855
144	176	144	0	0	175	1	27999.119999999974	EvolutionaryComputationStrategyPlacement	60.817787170410156
144	192	144	0	0	179	13	27951.520000000004	EvolutionaryComputationStrategyPlacement	67.5515410900116
144	208	144	0	0	179	29	27910.71999999999	EvolutionaryComputationStrategyPlacement	76.92191505432129
144	224	144	0	0	184	40	28022.239999999994	EvolutionaryComputationStrategyPlacement	82.99395513534546
144	240	144	0	0	178	62	27539.439999999995	EvolutionaryComputationStrategyPlacement	92.73455095291138
144	256	144	0	0	193	63	28484.639999999996	EvolutionaryComputationStrategyPlacement	96.54433083534241
144	272	144	0	0	189	83	27867.19999999999	EvolutionaryComputationStrategyPlacement	106.10901498794556
144	288	144	0	0	192	96	28086.16	EvolutionaryComputationStrategyPlacement	112.30155801773071
