#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	10	40	0	16	0	2026.8	OpenOptStrategyPlacement	0.1209099292755127
50	32	20	30	0	32	0	3571.0399999999995	OpenOptStrategyPlacement	0.20844292640686035
50	48	30	20	0	48	0	5206.4	OpenOptStrategyPlacement	0.4045219421386719
50	64	40	10	0	64	0	6989.999999999998	OpenOptStrategyPlacement	0.644395112991333
50	80	50	0	0	79	1	8508.4	OpenOptStrategyPlacement	1.0091018676757812
50	96	50	0	0	89	7	9042.880000000003	OpenOptStrategyPlacement	1.306509017944336
50	112	50	0	0	104	8	9616.8	OpenOptStrategyPlacement	1.544062852859497
50	128	50	0	0	111	17	10211.119999999999	OpenOptStrategyPlacement	1.9574320316314697
50	144	50	0	0	116	28	10533.44	OpenOptStrategyPlacement	2.3722691535949707
50	160	50	0	0	118	42	10802.72	OpenOptStrategyPlacement	2.7587878704071045
50	176	50	0	0	121	55	11013.52	OpenOptStrategyPlacement	3.196855068206787
50	192	50	0	0	124	68	10937.360000000002	OpenOptStrategyPlacement	3.7020440101623535
50	208	50	0	0	126	82	10974.080000000002	OpenOptStrategyPlacement	4.170125961303711
50	224	50	0	0	129	95	11028.48	OpenOptStrategyPlacement	4.7281599044799805
50	240	50	0	0	130	110	11040.719999999998	OpenOptStrategyPlacement	5.2840728759765625
50	256	50	0	0	135	121	11033.92	OpenOptStrategyPlacement	5.584121942520142
50	272	50	0	0	139	133	11228.400000000001	OpenOptStrategyPlacement	6.004181146621704
50	288	50	0	0	141	147	11292.319999999998	OpenOptStrategyPlacement	6.539379835128784
