#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	10	0	10	16	0	3170.8000000000006	EnergyUnawareStrategyPlacement	0.0029900074005126953
20	32	20	0	0	27	5	3297.2800000000007	EnergyUnawareStrategyPlacement	0.008906126022338867
20	48	20	0	0	31	17	3363.92	EnergyUnawareStrategyPlacement	0.01687312126159668
20	64	20	0	0	28	36	3344.88	EnergyUnawareStrategyPlacement	0.022751808166503906
20	80	20	0	0	31	49	3468.64	EnergyUnawareStrategyPlacement	0.02921605110168457
20	96	20	0	0	33	63	3656.3199999999997	EnergyUnawareStrategyPlacement	0.034684181213378906
20	112	20	0	0	32	80	3558.4000000000005	EnergyUnawareStrategyPlacement	0.04187917709350586
20	128	20	0	0	36	92	3664.48	EnergyUnawareStrategyPlacement	0.04959416389465332
20	144	20	0	0	30	114	3610.08	EnergyUnawareStrategyPlacement	0.05658388137817383
20	160	20	0	0	32	128	3641.359999999999	EnergyUnawareStrategyPlacement	0.06248116493225098
20	176	20	0	0	34	142	3691.6800000000003	EnergyUnawareStrategyPlacement	0.06783604621887207
20	192	20	0	0	31	161	3717.52	EnergyUnawareStrategyPlacement	0.07540607452392578
20	208	20	0	0	35	173	4083.3599999999997	EnergyUnawareStrategyPlacement	0.08142805099487305
20	224	20	0	0	29	195	3546.1600000000003	EnergyUnawareStrategyPlacement	0.09067702293395996
20	240	20	0	0	32	208	3963.6800000000003	EnergyUnawareStrategyPlacement	0.09833502769470215
20	256	20	0	0	36	220	3996.32	EnergyUnawareStrategyPlacement	0.10278701782226562
20	272	20	0	0	31	241	3669.9199999999996	EnergyUnawareStrategyPlacement	0.11046695709228516
20	288	20	0	0	34	254	3873.9199999999996	EnergyUnawareStrategyPlacement	0.11978411674499512
