#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	10	80	0	16	0	2226.8	EvolutionaryComputationStrategyPlacement	1.164539098739624
90	32	18	72	0	32	0	3553.04	EvolutionaryComputationStrategyPlacement	2.418415069580078
90	48	30	60	0	48	0	5406.400000000001	EvolutionaryComputationStrategyPlacement	4.38860297203064
90	64	38	52	0	64	0	6971.999999999998	EvolutionaryComputationStrategyPlacement	6.091543912887573
90	80	47	43	0	80	0	8458.92	EvolutionaryComputationStrategyPlacement	8.300098896026611
90	96	56	34	0	96	0	10149.839999999997	EvolutionaryComputationStrategyPlacement	10.854066133499146
90	112	61	29	0	112	0	11369.399999999998	EvolutionaryComputationStrategyPlacement	12.770648956298828
90	128	71	19	0	128	0	13332.52	EvolutionaryComputationStrategyPlacement	16.359358072280884
90	144	76	14	0	144	0	14692.159999999998	EvolutionaryComputationStrategyPlacement	18.859267950057983
90	160	88	2	0	160	0	16944.000000000004	EvolutionaryComputationStrategyPlacement	22.674817085266113
90	176	90	0	0	170	6	17938.559999999998	EvolutionaryComputationStrategyPlacement	25.497443914413452
90	192	90	0	0	182	10	18717.84	EvolutionaryComputationStrategyPlacement	28.075390100479126
90	208	90	0	0	187	21	19185.679999999997	EvolutionaryComputationStrategyPlacement	31.491551876068115
90	224	90	0	0	185	39	19219.679999999997	EvolutionaryComputationStrategyPlacement	34.35989499092102
90	240	90	0	0	188	52	19055.120000000003	EvolutionaryComputationStrategyPlacement	37.01914095878601
90	256	90	0	0	188	68	18678.4	EvolutionaryComputationStrategyPlacement	40.370213985443115
90	272	90	0	0	190	82	18995.27999999999	EvolutionaryComputationStrategyPlacement	42.630695104599
90	288	90	0	0	190	98	18844.319999999996	EvolutionaryComputationStrategyPlacement	45.68609690666199
