#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	11	0	59	16	0	9870.399999999987	EnergyUnawareStrategyPlacement	0.004229068756103516
70	32	21	0	49	32	0	10120.639999999985	EnergyUnawareStrategyPlacement	0.009881973266601562
70	48	32	0	38	48	0	10441.599999999988	EnergyUnawareStrategyPlacement	0.020421981811523438
70	64	46	0	24	64	0	10849.599999999993	EnergyUnawareStrategyPlacement	0.035800933837890625
70	80	55	0	15	80	0	11171.919999999995	EnergyUnawareStrategyPlacement	0.049169063568115234
70	96	62	0	8	96	0	11739.039999999999	EnergyUnawareStrategyPlacement	0.06621885299682617
70	112	70	0	0	103	9	11875.04	EnergyUnawareStrategyPlacement	0.09703612327575684
70	128	70	0	0	108	20	12326.56	EnergyUnawareStrategyPlacement	0.11865878105163574
70	144	70	0	0	114	30	12750.88	EnergyUnawareStrategyPlacement	0.1331319808959961
70	160	70	0	0	105	55	12589.039999999997	EnergyUnawareStrategyPlacement	0.17290282249450684
70	176	70	0	0	117	59	13258.160000000002	EnergyUnawareStrategyPlacement	0.1796739101409912
70	192	70	0	0	116	76	13481.200000000003	EnergyUnawareStrategyPlacement	0.20888519287109375
70	208	70	0	0	116	92	13415.919999999996	EnergyUnawareStrategyPlacement	0.23428106307983398
70	224	70	0	0	115	109	13643.040000000003	EnergyUnawareStrategyPlacement	0.25976109504699707
70	240	70	0	0	112	128	13216.0	EnergyUnawareStrategyPlacement	0.2866530418395996
70	256	70	0	0	120	136	13413.199999999997	EnergyUnawareStrategyPlacement	0.30946898460388184
70	272	70	0	0	114	158	13391.44	EnergyUnawareStrategyPlacement	0.33811497688293457
70	288	70	0	0	110	178	13051.440000000006	EnergyUnawareStrategyPlacement	0.3647480010986328
