#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	14	86	0	16	0	2869.2	OpenOptStrategyPlacement	0.2328941822052002
100	32	27	73	0	32	0	5298.04	OpenOptStrategyPlacement	0.6690540313720703
100	48	38	62	0	48	0	7541.52	OpenOptStrategyPlacement	1.3867871761322021
100	64	51	49	0	64	0	10099.559999999994	OpenOptStrategyPlacement	2.188551902770996
100	80	63	37	0	80	0	12594.84	OpenOptStrategyPlacement	3.3073410987854004
100	96	76	24	0	96	0	15020.959999999997	OpenOptStrategyPlacement	4.8852598667144775
100	112	90	10	0	112	0	17527.520000000004	OpenOptStrategyPlacement	6.730636835098267
100	128	100	0	0	126	2	19781.68	OpenOptStrategyPlacement	8.522810935974121
100	144	100	0	0	131	13	20148.880000000005	OpenOptStrategyPlacement	10.39543104171753
100	160	100	0	0	134	26	20322.960000000003	OpenOptStrategyPlacement	12.000977993011475
100	176	100	0	0	139	37	20219.600000000002	OpenOptStrategyPlacement	14.33675503730774
100	192	100	0	0	144	48	19686.479999999996	OpenOptStrategyPlacement	15.888899087905884
100	208	100	0	0	146	62	20065.92	OpenOptStrategyPlacement	18.073867082595825
100	224	100	0	0	151	73	19981.599999999988	OpenOptStrategyPlacement	20.314712047576904
100	240	100	0	0	156	84	20846.560000000005	OpenOptStrategyPlacement	22.12980008125305
100	256	100	0	0	157	99	21270.879999999997	OpenOptStrategyPlacement	25.192702054977417
100	272	100	0	0	158	114	19982.96	OpenOptStrategyPlacement	27.276206016540527
100	288	100	0	0	163	125	20362.4	OpenOptStrategyPlacement	29.231895923614502
