#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	14	76	0	16	0	2819.2	OpenOptStrategyPlacement	0.22939395904541016
90	32	27	63	0	32	0	5248.04	OpenOptStrategyPlacement	0.6671419143676758
90	48	38	52	0	48	0	7491.52	OpenOptStrategyPlacement	1.3639729022979736
90	64	51	39	0	64	0	10049.559999999994	OpenOptStrategyPlacement	2.3129220008850098
90	80	63	27	0	80	0	12544.84	OpenOptStrategyPlacement	3.2822117805480957
90	96	76	14	0	96	0	14970.959999999997	OpenOptStrategyPlacement	4.861288785934448
90	112	90	0	0	112	0	17477.520000000004	OpenOptStrategyPlacement	6.685594081878662
90	128	90	0	0	116	12	17992.960000000003	OpenOptStrategyPlacement	8.35263204574585
90	144	90	0	0	121	23	18305.760000000002	OpenOptStrategyPlacement	10.02775502204895
90	160	90	0	0	124	36	18202.400000000005	OpenOptStrategyPlacement	11.448203086853027
90	176	90	0	0	129	47	18203.760000000002	OpenOptStrategyPlacement	13.511491060256958
90	192	90	0	0	134	58	17797.12	OpenOptStrategyPlacement	15.090644121170044
90	208	90	0	0	136	72	18198.32	OpenOptStrategyPlacement	16.922600030899048
90	224	90	0	0	141	83	18411.839999999997	OpenOptStrategyPlacement	19.005486011505127
90	240	90	0	0	146	94	18789.920000000013	OpenOptStrategyPlacement	20.623196840286255
90	256	90	0	0	147	109	19241.44	OpenOptStrategyPlacement	23.19712209701538
90	272	90	0	0	148	124	18218.72	OpenOptStrategyPlacement	25.355321884155273
90	288	90	0	0	153	135	18424.079999999998	OpenOptStrategyPlacement	26.81674814224243
