#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	16	0	34	16	0	7236.799999999992	EnergyUnawareStrategyPlacement	0.002254962921142578
50	32	32	0	18	32	0	7922.239999999993	EnergyUnawareStrategyPlacement	0.003000020980834961
50	48	48	0	2	48	0	8640.32	EnergyUnawareStrategyPlacement	0.004199981689453125
50	64	50	0	0	50	14	8995.279999999999	EnergyUnawareStrategyPlacement	0.004842996597290039
50	80	50	0	0	50	30	9119.039999999999	EnergyUnawareStrategyPlacement	0.005919933319091797
50	96	50	0	0	50	46	8885.119999999999	EnergyUnawareStrategyPlacement	0.005624055862426758
50	112	50	0	0	50	62	8581.839999999998	EnergyUnawareStrategyPlacement	0.01055288314819336
50	128	50	0	0	50	78	8985.759999999998	EnergyUnawareStrategyPlacement	0.006850004196166992
50	144	50	0	0	50	94	9159.84	EnergyUnawareStrategyPlacement	0.0072400569915771484
50	160	50	0	0	50	110	9305.36	EnergyUnawareStrategyPlacement	0.007416963577270508
50	176	50	0	0	50	126	8864.72	EnergyUnawareStrategyPlacement	0.008079051971435547
50	192	50	0	0	50	142	8719.200000000003	EnergyUnawareStrategyPlacement	0.008884906768798828
50	208	50	0	0	50	158	8939.519999999997	EnergyUnawareStrategyPlacement	0.008424997329711914
50	224	50	0	0	50	174	9011.599999999999	EnergyUnawareStrategyPlacement	0.00922083854675293
50	240	50	0	0	50	190	9324.399999999998	EnergyUnawareStrategyPlacement	0.009706974029541016
50	256	50	0	0	50	206	8426.8	EnergyUnawareStrategyPlacement	0.010535955429077148
50	272	50	0	0	50	222	9306.720000000001	EnergyUnawareStrategyPlacement	0.010600090026855469
50	288	50	0	0	50	238	8881.04	EnergyUnawareStrategyPlacement	0.014536142349243164
