#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	6	4	0	16	0	1167.76	OpenOptStrategyPlacement	0.08793902397155762
10	32	10	0	0	31	1	2037.6	OpenOptStrategyPlacement	0.10477113723754883
10	48	10	0	0	38	10	2210.3199999999997	OpenOptStrategyPlacement	0.1749579906463623
10	64	10	0	0	40	24	2222.56	OpenOptStrategyPlacement	0.2697429656982422
10	80	10	0	0	46	34	2210.3199999999997	OpenOptStrategyPlacement	0.3252580165863037
10	96	10	0	0	47	49	2342.24	OpenOptStrategyPlacement	0.4074840545654297
10	112	10	0	0	50	62	2349.0400000000004	OpenOptStrategyPlacement	0.5203461647033691
10	128	10	0	0	52	76	2370.8	OpenOptStrategyPlacement	0.5640110969543457
10	144	10	0	0	53	91	2359.92	OpenOptStrategyPlacement	0.6711239814758301
10	160	10	0	0	57	103	2399.3599999999997	OpenOptStrategyPlacement	0.7500019073486328
10	176	10	0	0	57	119	2403.44	OpenOptStrategyPlacement	0.876399040222168
10	192	10	0	0	58	134	2402.08	OpenOptStrategyPlacement	0.9757030010223389
10	208	10	0	0	59	149	2408.88	OpenOptStrategyPlacement	1.1654589176177979
10	224	10	0	0	61	163	2414.3199999999997	OpenOptStrategyPlacement	1.1166660785675049
10	240	10	0	0	61	179	2343.6000000000004	OpenOptStrategyPlacement	1.2867488861083984
10	256	10	0	0	62	194	2383.04	OpenOptStrategyPlacement	1.3975179195404053
10	272	10	0	0	63	209	2402.0800000000004	OpenOptStrategyPlacement	1.4617078304290771
10	288	10	0	0	64	224	2408.88	OpenOptStrategyPlacement	1.6136658191680908
