#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	7	0	3	16	0	1664.9600000000003	EnergyUnawareStrategyPlacement	0.004233121871948242
10	32	10	0	0	28	4	1973.6800000000003	EnergyUnawareStrategyPlacement	0.0075490474700927734
10	48	10	0	0	25	23	1807.7600000000002	EnergyUnawareStrategyPlacement	0.011313915252685547
10	64	10	0	0	23	41	1768.32	EnergyUnawareStrategyPlacement	0.014898061752319336
10	80	10	0	0	23	57	1719.36	EnergyUnawareStrategyPlacement	0.0182340145111084
10	96	10	0	0	21	75	1839.04	EnergyUnawareStrategyPlacement	0.021425962448120117
10	112	10	0	0	25	87	1961.4399999999998	EnergyUnawareStrategyPlacement	0.02498602867126465
10	128	10	0	0	24	104	1878.48	EnergyUnawareStrategyPlacement	0.02794504165649414
10	144	10	0	0	26	118	2041.6800000000003	EnergyUnawareStrategyPlacement	0.03124094009399414
10	160	10	0	0	24	136	2011.76	EnergyUnawareStrategyPlacement	0.03435993194580078
10	176	10	0	0	25	151	1942.4	EnergyUnawareStrategyPlacement	0.03762412071228027
10	192	10	0	0	24	168	1951.92	EnergyUnawareStrategyPlacement	0.04177093505859375
10	208	10	0	0	26	182	2018.56	EnergyUnawareStrategyPlacement	0.04448390007019043
10	224	10	0	0	26	198	2024.0	EnergyUnawareStrategyPlacement	0.048911094665527344
10	240	10	0	0	27	213	2078.4	EnergyUnawareStrategyPlacement	0.052240848541259766
10	256	10	0	0	26	230	2060.7200000000003	EnergyUnawareStrategyPlacement	0.05638313293457031
10	272	10	0	0	25	247	1966.8799999999999	EnergyUnawareStrategyPlacement	0.05879807472229004
10	288	10	0	0	28	260	2026.7199999999998	EnergyUnawareStrategyPlacement	0.062193870544433594
