#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	6	54	0	16	0	1417.76	OpenOptStrategyPlacement	0.08221602439880371
60	32	11	49	0	32	0	2470.04	OpenOptStrategyPlacement	0.11254215240478516
60	48	16	44	0	48	0	3520.96	OpenOptStrategyPlacement	0.22089719772338867
60	64	22	38	0	64	0	4572.08	OpenOptStrategyPlacement	0.3827691078186035
60	80	26	34	0	80	0	5403.84	OpenOptStrategyPlacement	0.5276198387145996
60	96	31	29	0	96	0	6536.360000000001	OpenOptStrategyPlacement	0.7582809925079346
60	112	37	23	0	112	0	7775.160000000002	OpenOptStrategyPlacement	1.0472819805145264
60	128	43	17	0	128	0	9027.56	OpenOptStrategyPlacement	1.2718510627746582
60	144	49	11	0	144	0	10347.959999999997	OpenOptStrategyPlacement	1.6408300399780273
60	160	51	9	0	160	0	11160.279999999995	OpenOptStrategyPlacement	1.8899900913238525
60	176	55	5	0	176	0	12123.959999999992	OpenOptStrategyPlacement	2.3304529190063477
60	192	60	0	0	189	3	13142.239999999998	OpenOptStrategyPlacement	2.873573064804077
60	208	60	0	0	201	7	13650.880000000003	OpenOptStrategyPlacement	3.3705129623413086
60	224	60	0	0	210	14	13659.039999999999	OpenOptStrategyPlacement	3.747498035430908
60	240	60	0	0	214	26	13591.039999999994	OpenOptStrategyPlacement	4.312463045120239
60	256	60	0	0	220	36	13776.000000000004	OpenOptStrategyPlacement	4.8411478996276855
60	272	60	0	0	230	42	14132.320000000002	OpenOptStrategyPlacement	5.306437969207764
60	288	60	0	0	235	53	14003.12	OpenOptStrategyPlacement	5.746075868606567
