#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	6	74	0	16	0	1517.76	EvolutionaryComputationStrategyPlacement	0.6961212158203125
80	32	10	70	0	32	0	2461.04	EvolutionaryComputationStrategyPlacement	1.3489160537719727
80	48	16	64	0	48	0	3620.96	EvolutionaryComputationStrategyPlacement	2.3742361068725586
80	64	23	57	0	64	0	4781.080000000001	EvolutionaryComputationStrategyPlacement	3.6935160160064697
80	80	27	53	0	80	0	5612.840000000001	EvolutionaryComputationStrategyPlacement	4.881510019302368
80	96	33	47	0	96	0	6854.3600000000015	EvolutionaryComputationStrategyPlacement	6.588227033615112
80	112	40	40	0	112	0	8202.16	EvolutionaryComputationStrategyPlacement	8.840800046920776
80	128	45	35	0	128	0	9345.56	EvolutionaryComputationStrategyPlacement	10.966681003570557
80	144	52	28	0	144	0	10774.960000000003	EvolutionaryComputationStrategyPlacement	13.220533847808838
80	160	58	22	0	160	0	12023.280000000004	EvolutionaryComputationStrategyPlacement	15.359411001205444
80	176	63	17	0	176	0	13095.96	EvolutionaryComputationStrategyPlacement	18.208966970443726
80	192	70	10	0	192	0	14466.880000000001	EvolutionaryComputationStrategyPlacement	21.48714303970337
80	208	75	5	0	208	0	15652.439999999999	EvolutionaryComputationStrategyPlacement	24.56047797203064
80	224	77	3	0	224	0	16334.2	EvolutionaryComputationStrategyPlacement	26.471737146377563
80	240	80	0	0	230	10	16767.280000000002	EvolutionaryComputationStrategyPlacement	29.90946888923645
80	256	80	0	0	232	24	16678.879999999997	EvolutionaryComputationStrategyPlacement	32.51977896690369
80	272	80	0	0	240	32	16783.600000000006	EvolutionaryComputationStrategyPlacement	34.97861409187317
80	288	80	0	0	230	58	16598.640000000003	EvolutionaryComputationStrategyPlacement	38.746636152267456
