#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	6	84	0	16	0	1567.76	EvolutionaryComputationStrategyPlacement	0.6957058906555176
90	32	11	79	0	32	0	2620.0400000000004	EvolutionaryComputationStrategyPlacement	1.473855972290039
90	48	17	73	0	48	0	3779.96	EvolutionaryComputationStrategyPlacement	2.469197988510132
90	64	23	67	0	64	0	4831.080000000001	EvolutionaryComputationStrategyPlacement	3.783310890197754
90	80	26	64	0	80	0	5553.840000000001	EvolutionaryComputationStrategyPlacement	4.722615003585815
90	96	32	58	0	96	0	6795.36	EvolutionaryComputationStrategyPlacement	6.322328090667725
90	112	41	49	0	112	0	8361.16	EvolutionaryComputationStrategyPlacement	8.699351072311401
90	128	47	43	0	128	0	9613.560000000001	EvolutionaryComputationStrategyPlacement	11.138665914535522
90	144	51	39	0	144	0	10715.96	EvolutionaryComputationStrategyPlacement	12.702245950698853
90	160	56	34	0	160	0	11855.279999999999	EvolutionaryComputationStrategyPlacement	15.046895980834961
90	176	62	28	0	176	0	13036.960000000006	EvolutionaryComputationStrategyPlacement	17.660816192626953
90	192	68	22	0	192	0	14298.880000000001	EvolutionaryComputationStrategyPlacement	20.17630386352539
90	208	77	13	0	208	0	15920.439999999999	EvolutionaryComputationStrategyPlacement	24.317607879638672
90	224	83	7	0	224	0	17038.2	EvolutionaryComputationStrategyPlacement	26.81364917755127
90	240	87	3	0	240	0	17990.999999999996	EvolutionaryComputationStrategyPlacement	30.343759059906006
90	256	90	0	0	251	5	18770.879999999997	EvolutionaryComputationStrategyPlacement	33.57495880126953
90	272	90	0	0	259	13	18862.0	EvolutionaryComputationStrategyPlacement	36.46662092208862
90	288	90	0	0	263	25	18829.359999999993	EvolutionaryComputationStrategyPlacement	38.762259006500244
