#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	6	0	64	16	0	9749.359999999986	EnergyUnawareStrategyPlacement	0.007006168365478516
70	32	12	0	58	32	0	10134.239999999985	EnergyUnawareStrategyPlacement	0.007596015930175781
70	48	21	0	49	48	0	10456.559999999983	EnergyUnawareStrategyPlacement	0.013979196548461914
70	64	29	0	41	64	0	10690.479999999985	EnergyUnawareStrategyPlacement	0.033698081970214844
70	80	33	0	37	80	0	11004.639999999987	EnergyUnawareStrategyPlacement	0.03393888473510742
70	96	40	0	30	96	0	11449.35999999999	EnergyUnawareStrategyPlacement	0.04497098922729492
70	112	49	0	21	112	0	11850.55999999999	EnergyUnawareStrategyPlacement	0.06227397918701172
70	128	52	0	18	128	0	12387.759999999993	EnergyUnawareStrategyPlacement	0.08046388626098633
70	144	60	0	10	144	0	12890.959999999994	EnergyUnawareStrategyPlacement	0.09444808959960938
70	160	65	0	5	160	0	13383.279999999999	EnergyUnawareStrategyPlacement	0.11009097099304199
70	176	70	0	0	171	5	13629.439999999999	EnergyUnawareStrategyPlacement	0.1517009735107422
70	192	70	0	0	173	19	13745.039999999995	EnergyUnawareStrategyPlacement	0.17229008674621582
70	208	70	0	0	167	41	13721.919999999996	EnergyUnawareStrategyPlacement	0.2011559009552002
70	224	70	0	0	166	58	13232.32	EnergyUnawareStrategyPlacement	0.22623395919799805
70	240	70	0	0	168	72	13648.479999999996	EnergyUnawareStrategyPlacement	0.2488400936126709
70	256	70	0	0	163	93	13267.679999999998	EnergyUnawareStrategyPlacement	0.2622518539428711
70	272	70	0	0	163	109	13607.68	EnergyUnawareStrategyPlacement	0.30202698707580566
70	288	70	0	0	164	124	13609.039999999999	EnergyUnawareStrategyPlacement	0.3133389949798584
