#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	10	20	0	16	0	2216.48	OpenOptStrategyPlacement	0.11493802070617676
30	32	23	7	0	32	0	4624.920000000001	OpenOptStrategyPlacement	0.24424290657043457
30	48	30	0	0	45	3	6244.720000000001	OpenOptStrategyPlacement	0.4476308822631836
30	64	30	0	0	50	14	6311.36	OpenOptStrategyPlacement	0.6364939212799072
30	80	30	0	0	52	28	6425.6	OpenOptStrategyPlacement	0.8811798095703125
30	96	30	0	0	60	36	6825.44	OpenOptStrategyPlacement	1.1054491996765137
30	112	30	0	0	61	51	6788.72	OpenOptStrategyPlacement	1.3984031677246094
30	128	30	0	0	62	66	6711.199999999999	OpenOptStrategyPlacement	1.6454031467437744
30	144	30	0	0	63	81	6781.92	OpenOptStrategyPlacement	1.8955318927764893
30	160	30	0	0	63	97	6932.880000000001	OpenOptStrategyPlacement	2.167778968811035
30	176	30	0	0	63	113	6644.5599999999995	OpenOptStrategyPlacement	2.4431419372558594
30	192	30	0	0	62	130	6745.199999999999	OpenOptStrategyPlacement	2.770664930343628
30	208	30	0	0	64	144	6783.2800000000025	OpenOptStrategyPlacement	3.027367115020752
30	224	30	0	0	64	160	6684.000000000001	OpenOptStrategyPlacement	3.3831050395965576
30	240	30	0	0	63	177	6669.039999999999	OpenOptStrategyPlacement	3.739480972290039
30	256	30	0	0	64	192	6799.599999999999	OpenOptStrategyPlacement	3.95912504196167
30	272	30	0	0	65	207	6718.000000000001	OpenOptStrategyPlacement	4.25146484375
30	288	30	0	0	65	223	6724.8	OpenOptStrategyPlacement	4.502629995346069
