#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	13	0	77	16	0	12807.279999999977	EnergyUnawareStrategyPlacement	0.0043179988861083984
90	32	27	0	63	32	0	13513.119999999977	EnergyUnawareStrategyPlacement	0.01396489143371582
90	48	42	0	48	48	0	14331.839999999982	EnergyUnawareStrategyPlacement	0.031391143798828125
90	64	54	0	36	64	0	15056.719999999983	EnergyUnawareStrategyPlacement	0.04464006423950195
90	80	71	0	19	80	0	15788.399999999992	EnergyUnawareStrategyPlacement	0.06928491592407227
90	96	77	0	13	96	0	16598.96	EnergyUnawareStrategyPlacement	0.08429408073425293
90	112	90	0	0	104	8	16760.799999999996	EnergyUnawareStrategyPlacement	0.11873102188110352
90	128	90	0	0	110	18	17051.84	EnergyUnawareStrategyPlacement	0.14738082885742188
90	144	90	0	0	100	44	16783.919999999995	EnergyUnawareStrategyPlacement	0.1883220672607422
90	160	90	0	0	112	48	17243.600000000006	EnergyUnawareStrategyPlacement	0.20527195930480957
90	176	90	0	0	112	64	16970.239999999998	EnergyUnawareStrategyPlacement	0.23877215385437012
90	192	90	0	0	103	89	16586.719999999994	EnergyUnawareStrategyPlacement	0.27426886558532715
90	208	90	0	0	112	96	16968.879999999994	EnergyUnawareStrategyPlacement	0.29500508308410645
90	224	90	0	0	114	110	17183.76	EnergyUnawareStrategyPlacement	0.3307209014892578
90	240	90	0	0	112	128	17209.600000000002	EnergyUnawareStrategyPlacement	0.3569772243499756
90	256	90	0	0	108	148	17223.199999999997	EnergyUnawareStrategyPlacement	0.39507102966308594
90	272	90	0	0	118	154	17378.240000000005	EnergyUnawareStrategyPlacement	0.4191160202026367
90	288	90	0	0	106	182	16683.28	EnergyUnawareStrategyPlacement	0.46030402183532715
