#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	10	10	0	16	0	2166.48	OpenOptStrategyPlacement	0.12121295928955078
20	32	20	0	0	29	3	3986.8000000000006	OpenOptStrategyPlacement	0.2277228832244873
20	48	20	0	0	35	13	4430.160000000001	OpenOptStrategyPlacement	0.3752920627593994
20	64	20	0	0	40	24	4506.32	OpenOptStrategyPlacement	0.5197958946228027
20	80	20	0	0	41	39	4511.76	OpenOptStrategyPlacement	0.696429967880249
20	96	20	0	0	41	55	4517.2	OpenOptStrategyPlacement	0.8706209659576416
20	112	20	0	0	41	71	4407.040000000001	OpenOptStrategyPlacement	1.0444769859313965
20	128	20	0	0	42	86	4407.039999999999	OpenOptStrategyPlacement	1.1990001201629639
20	144	20	0	0	43	101	4465.52	OpenOptStrategyPlacement	1.373852014541626
20	160	20	0	0	43	117	4611.04	OpenOptStrategyPlacement	1.5577850341796875
20	176	20	0	0	43	133	4396.160000000001	OpenOptStrategyPlacement	1.7121951580047607
20	192	20	0	0	42	150	4464.159999999999	OpenOptStrategyPlacement	1.932744026184082
20	208	20	0	0	44	164	4530.800000000001	OpenOptStrategyPlacement	2.0644938945770264
20	224	20	0	0	44	180	4428.800000000001	OpenOptStrategyPlacement	2.271541118621826
20	240	20	0	0	43	197	4424.719999999999	OpenOptStrategyPlacement	2.4878618717193604
20	256	20	0	0	44	212	4549.84	OpenOptStrategyPlacement	2.6336381435394287
20	272	20	0	0	45	227	4439.68	OpenOptStrategyPlacement	2.878387928009033
20	288	20	0	0	45	243	4469.600000000001	OpenOptStrategyPlacement	3.0103700160980225
