#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	10	30	0	16	0	2266.48	EvolutionaryComputationStrategyPlacement	1.1597120761871338
40	32	21	19	0	32	0	4456.920000000001	EvolutionaryComputationStrategyPlacement	2.759687900543213
40	48	32	8	0	48	0	6780.6399999999985	EvolutionaryComputationStrategyPlacement	4.660881996154785
40	64	40	0	0	61	3	8396.56	EvolutionaryComputationStrategyPlacement	6.601202964782715
40	80	40	0	0	64	16	8558.4	EvolutionaryComputationStrategyPlacement	7.830838918685913
40	96	40	0	0	71	25	8722.96	EvolutionaryComputationStrategyPlacement	9.146727085113525
40	112	40	0	0	71	41	8751.520000000002	EvolutionaryComputationStrategyPlacement	10.580153942108154
40	128	40	0	0	74	54	8863.04	EvolutionaryComputationStrategyPlacement	11.86043095588684
40	144	40	0	0	66	78	8393.84	EvolutionaryComputationStrategyPlacement	13.370725154876709
40	160	40	0	0	73	87	8781.44	EvolutionaryComputationStrategyPlacement	14.559480905532837
40	176	40	0	0	69	107	8506.720000000001	EvolutionaryComputationStrategyPlacement	15.998873949050903
40	192	40	0	0	78	114	8842.64	EvolutionaryComputationStrategyPlacement	17.122199058532715
40	208	40	0	0	76	132	8747.44	EvolutionaryComputationStrategyPlacement	18.551881074905396
40	224	40	0	0	76	148	8721.6	EvolutionaryComputationStrategyPlacement	19.873893976211548
40	240	40	0	0	75	165	8871.2	EvolutionaryComputationStrategyPlacement	21.192485094070435
40	256	40	0	0	78	178	8778.720000000001	EvolutionaryComputationStrategyPlacement	22.325953006744385
40	272	40	0	0	78	194	8792.320000000003	EvolutionaryComputationStrategyPlacement	23.536344051361084
40	288	40	0	0	76	212	8657.680000000004	EvolutionaryComputationStrategyPlacement	25.163859844207764
