#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	13	0	87	16	0	14151.279999999975	EnergyUnawareStrategyPlacement	0.0043299198150634766
100	32	30	0	70	32	0	14795.919999999975	EnergyUnawareStrategyPlacement	0.013057947158813477
100	48	43	0	57	48	0	15655.439999999977	EnergyUnawareStrategyPlacement	0.025587081909179688
100	64	55	0	45	64	0	16380.319999999983	EnergyUnawareStrategyPlacement	0.04242300987243652
100	80	66	0	34	80	0	17234.399999999998	EnergyUnawareStrategyPlacement	0.0665900707244873
100	96	80	0	20	96	0	17881.76000000001	EnergyUnawareStrategyPlacement	0.08660197257995605
100	112	97	0	3	112	0	18533.2	EnergyUnawareStrategyPlacement	0.12235498428344727
100	128	100	0	0	124	4	19206.39999999999	EnergyUnawareStrategyPlacement	0.1449449062347412
100	144	100	0	0	122	22	19122.079999999998	EnergyUnawareStrategyPlacement	0.18474984169006348
100	160	100	0	0	118	42	18896.320000000003	EnergyUnawareStrategyPlacement	0.2231450080871582
100	176	100	0	0	120	56	18810.64	EnergyUnawareStrategyPlacement	0.2546510696411133
100	192	100	0	0	114	78	18764.399999999998	EnergyUnawareStrategyPlacement	0.29009509086608887
100	208	100	0	0	127	81	19297.519999999997	EnergyUnawareStrategyPlacement	0.31408214569091797
100	224	100	0	0	111	113	18276.16	EnergyUnawareStrategyPlacement	0.36594700813293457
100	240	100	0	0	119	121	18708.640000000003	EnergyUnawareStrategyPlacement	0.3882918357849121
100	256	100	0	0	121	135	18636.559999999998	EnergyUnawareStrategyPlacement	0.4260730743408203
100	272	100	0	0	122	150	18642.0	EnergyUnawareStrategyPlacement	0.4547309875488281
100	288	100	0	0	124	164	18610.71999999999	EnergyUnawareStrategyPlacement	0.4941880702972412
