#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	14	46	0	16	0	2669.2000000000003	EvolutionaryComputationStrategyPlacement	2.374211072921753
60	32	26	34	0	32	0	4989.040000000002	EvolutionaryComputationStrategyPlacement	5.023701906204224
60	48	39	21	0	48	0	7450.5199999999995	EvolutionaryComputationStrategyPlacement	8.409211874008179
60	64	50	10	0	64	0	9790.560000000001	EvolutionaryComputationStrategyPlacement	11.985402822494507
60	80	60	0	0	74	6	11530.640000000001	EvolutionaryComputationStrategyPlacement	16.965529918670654
60	96	60	0	0	80	16	11971.28	EvolutionaryComputationStrategyPlacement	19.929248809814453
60	112	60	0	0	80	32	11693.840000000002	EvolutionaryComputationStrategyPlacement	23.26392698287964
60	128	60	0	0	83	45	11714.240000000002	EvolutionaryComputationStrategyPlacement	26.465224027633667
60	144	60	0	0	83	61	12175.279999999999	EvolutionaryComputationStrategyPlacement	29.914621114730835
60	160	60	0	0	85	75	11960.4	EvolutionaryComputationStrategyPlacement	32.77921104431152
60	176	60	0	0	85	91	11790.400000000003	EvolutionaryComputationStrategyPlacement	35.85335612297058
60	192	60	0	0	88	104	11969.92	EvolutionaryComputationStrategyPlacement	39.053478956222534
60	208	60	0	0	88	120	12078.720000000003	EvolutionaryComputationStrategyPlacement	42.16246795654297
60	224	60	0	0	93	131	12562.880000000001	EvolutionaryComputationStrategyPlacement	44.61559200286865
60	240	60	0	0	93	147	12139.920000000004	EvolutionaryComputationStrategyPlacement	48.42436408996582
60	256	60	0	0	93	163	12197.04	EvolutionaryComputationStrategyPlacement	52.120293855667114
60	272	60	0	0	91	181	11844.800000000005	EvolutionaryComputationStrategyPlacement	55.39813709259033
60	288	60	0	0	93	195	11459.920000000002	EvolutionaryComputationStrategyPlacement	58.38062500953674
