#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	16	0	4	16	0	3204.8	EnergyUnawareStrategyPlacement	0.0015249252319335938
20	32	20	0	0	20	12	3279.5999999999995	EnergyUnawareStrategyPlacement	0.0019991397857666016
20	48	20	0	0	20	28	3329.92	EnergyUnawareStrategyPlacement	0.0022509098052978516
20	64	20	0	0	20	44	3460.48	EnergyUnawareStrategyPlacement	0.0027141571044921875
20	80	20	0	0	20	60	3610.0799999999995	EnergyUnawareStrategyPlacement	0.0027379989624023438
20	96	20	0	0	20	76	3762.400000000001	EnergyUnawareStrategyPlacement	0.003173828125
20	112	20	0	0	20	92	3335.36	EnergyUnawareStrategyPlacement	0.003237009048461914
20	128	20	0	0	20	108	3554.3199999999997	EnergyUnawareStrategyPlacement	0.0036668777465820312
20	144	20	0	0	20	124	3633.2000000000003	EnergyUnawareStrategyPlacement	0.003991842269897461
20	160	20	0	0	20	140	3518.96	EnergyUnawareStrategyPlacement	0.003997087478637695
20	176	20	0	0	20	156	3926.96	EnergyUnawareStrategyPlacement	0.004360198974609375
20	192	20	0	0	20	172	3843.9999999999995	EnergyUnawareStrategyPlacement	0.004492998123168945
20	208	20	0	0	20	188	3475.4400000000005	EnergyUnawareStrategyPlacement	0.0049800872802734375
20	224	20	0	0	20	204	3535.2800000000007	EnergyUnawareStrategyPlacement	0.005278825759887695
20	240	20	0	0	20	220	3771.92	EnergyUnawareStrategyPlacement	0.005540132522583008
20	256	20	0	0	20	236	3459.120000000001	EnergyUnawareStrategyPlacement	0.009652853012084961
20	272	20	0	0	20	252	3569.2799999999993	EnergyUnawareStrategyPlacement	0.0057430267333984375
20	288	20	0	0	20	268	3478.159999999999	EnergyUnawareStrategyPlacement	0.006211042404174805
