#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	10	0	60	16	0	9890.799999999987	EnergyUnawareStrategyPlacement	0.0032618045806884766
70	32	23	0	47	32	0	10079.839999999984	EnergyUnawareStrategyPlacement	0.0181272029876709
70	48	33	0	37	48	0	10421.199999999988	EnergyUnawareStrategyPlacement	0.021152973175048828
70	64	43	0	27	64	0	10910.79999999999	EnergyUnawareStrategyPlacement	0.03235292434692383
70	80	55	0	15	80	0	11171.919999999995	EnergyUnawareStrategyPlacement	0.04950213432312012
70	96	69	0	1	96	0	11596.240000000002	EnergyUnawareStrategyPlacement	0.07233095169067383
70	112	70	0	0	111	1	12223.200000000003	EnergyUnawareStrategyPlacement	0.08909392356872559
70	128	70	0	0	107	21	12227.279999999999	EnergyUnawareStrategyPlacement	0.11397600173950195
70	144	70	0	0	110	34	12421.76	EnergyUnawareStrategyPlacement	0.1391618251800537
70	160	70	0	0	109	51	12704.640000000001	EnergyUnawareStrategyPlacement	0.16210317611694336
70	176	70	0	0	120	56	13250.0	EnergyUnawareStrategyPlacement	0.18250489234924316
70	192	70	0	0	114	78	13207.840000000004	EnergyUnawareStrategyPlacement	0.21332788467407227
70	208	70	0	0	114	94	13313.919999999998	EnergyUnawareStrategyPlacement	0.23358392715454102
70	224	70	0	0	117	107	13604.959999999995	EnergyUnawareStrategyPlacement	0.2551767826080322
70	240	70	0	0	117	123	13554.640000000003	EnergyUnawareStrategyPlacement	0.28084301948547363
70	256	70	0	0	114	142	13587.28	EnergyUnawareStrategyPlacement	0.30039215087890625
70	272	70	0	0	115	157	13236.400000000001	EnergyUnawareStrategyPlacement	0.325855016708374
70	288	70	0	0	109	179	13260.880000000001	EnergyUnawareStrategyPlacement	0.34947896003723145
