#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	12	0	28	16	0	6107.679999999997	EnergyUnawareStrategyPlacement	0.0049250125885009766
40	32	28	0	12	32	0	6772.719999999996	EnergyUnawareStrategyPlacement	0.01244211196899414
40	48	40	0	0	47	1	7595.519999999998	EnergyUnawareStrategyPlacement	0.024397850036621094
40	64	40	0	0	45	19	7394.240000000001	EnergyUnawareStrategyPlacement	0.039505958557128906
40	80	40	0	0	45	35	7399.680000000001	EnergyUnawareStrategyPlacement	0.051325082778930664
40	96	40	0	0	47	49	7462.240000000001	EnergyUnawareStrategyPlacement	0.06456995010375977
40	112	40	0	0	49	63	7558.8	EnergyUnawareStrategyPlacement	0.07656621932983398
40	128	40	0	0	49	79	7654.0	EnergyUnawareStrategyPlacement	0.09070110321044922
40	144	40	0	0	53	91	7780.48	EnergyUnawareStrategyPlacement	0.10297083854675293
40	160	40	0	0	46	114	7478.5599999999995	EnergyUnawareStrategyPlacement	0.11820316314697266
40	176	40	0	0	47	129	7682.560000000001	EnergyUnawareStrategyPlacement	0.1316051483154297
40	192	40	0	0	53	139	7830.800000000001	EnergyUnawareStrategyPlacement	0.1403360366821289
40	208	40	0	0	50	158	7685.28	EnergyUnawareStrategyPlacement	0.1555957794189453
40	224	40	0	0	48	176	7348.0	EnergyUnawareStrategyPlacement	0.17231202125549316
40	240	40	0	0	47	193	7410.56	EnergyUnawareStrategyPlacement	0.18676400184631348
40	256	40	0	0	43	213	7337.12	EnergyUnawareStrategyPlacement	0.20492196083068848
40	272	40	0	0	51	221	7474.480000000001	EnergyUnawareStrategyPlacement	0.2126610279083252
40	288	40	0	0	49	239	7441.840000000002	EnergyUnawareStrategyPlacement	0.2264571189880371
