#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	15	0	45	16	0	9116.639999999989	EnergyUnawareStrategyPlacement	0.003951072692871094
60	32	29	0	31	32	0	9744.959999999988	EnergyUnawareStrategyPlacement	0.011564970016479492
60	48	40	0	20	48	0	10322.959999999994	EnergyUnawareStrategyPlacement	0.021912097930908203
60	64	50	0	10	64	0	11121.279999999999	EnergyUnawareStrategyPlacement	0.03771781921386719
60	80	60	0	0	75	5	11612.240000000002	EnergyUnawareStrategyPlacement	0.05556011199951172
60	96	60	0	0	74	22	11348.400000000001	EnergyUnawareStrategyPlacement	0.07912588119506836
60	112	60	0	0	72	40	10911.840000000004	EnergyUnawareStrategyPlacement	0.09665703773498535
60	128	60	0	0	72	56	10480.720000000001	EnergyUnawareStrategyPlacement	0.11887097358703613
60	144	60	0	0	74	70	11098.16	EnergyUnawareStrategyPlacement	0.14000511169433594
60	160	60	0	0	77	83	11355.2	EnergyUnawareStrategyPlacement	0.15590691566467285
60	176	60	0	0	68	108	11423.199999999999	EnergyUnawareStrategyPlacement	0.18130803108215332
60	192	60	0	0	79	113	11072.319999999998	EnergyUnawareStrategyPlacement	0.19528794288635254
60	208	60	0	0	72	136	9811.6	EnergyUnawareStrategyPlacement	0.21911406517028809
60	224	60	0	0	71	153	10718.719999999998	EnergyUnawareStrategyPlacement	0.24022293090820312
60	240	60	0	0	77	163	11020.640000000001	EnergyUnawareStrategyPlacement	0.2563810348510742
60	256	60	0	0	80	176	11130.800000000003	EnergyUnawareStrategyPlacement	0.28063201904296875
60	272	60	0	0	82	190	11502.080000000002	EnergyUnawareStrategyPlacement	0.2996499538421631
60	288	60	0	0	76	212	11187.920000000002	EnergyUnawareStrategyPlacement	0.32524895668029785
