#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	12	0	68	16	0	11218.479999999983	EnergyUnawareStrategyPlacement	0.004133939743041992
80	32	26	0	54	32	0	11576.15999999998	EnergyUnawareStrategyPlacement	0.010930776596069336
80	48	38	0	42	48	0	12065.759999999986	EnergyUnawareStrategyPlacement	0.02245306968688965
80	64	50	0	30	64	0	12460.159999999989	EnergyUnawareStrategyPlacement	0.03883695602416992
80	80	64	0	16	80	0	13035.439999999997	EnergyUnawareStrategyPlacement	0.059983015060424805
80	96	74	0	6	96	0	13568.559999999998	EnergyUnawareStrategyPlacement	0.08253717422485352
80	112	80	0	0	109	3	13960.240000000002	EnergyUnawareStrategyPlacement	0.1039128303527832
80	128	80	0	0	105	23	13996.96	EnergyUnawareStrategyPlacement	0.13388609886169434
80	144	80	0	0	112	32	14486.559999999998	EnergyUnawareStrategyPlacement	0.15709400177001953
80	160	80	0	0	111	49	14230.880000000003	EnergyUnawareStrategyPlacement	0.18257999420166016
80	176	80	0	0	110	66	13703.199999999997	EnergyUnawareStrategyPlacement	0.20907807350158691
80	192	80	0	0	114	78	13710.000000000002	EnergyUnawareStrategyPlacement	0.23938798904418945
80	208	80	0	0	115	93	14154.720000000003	EnergyUnawareStrategyPlacement	0.26363492012023926
80	224	80	0	0	110	114	13507.36	EnergyUnawareStrategyPlacement	0.2927820682525635
80	240	80	0	0	106	134	13810.639999999998	EnergyUnawareStrategyPlacement	0.3253200054168701
80	256	80	0	0	108	148	14047.28	EnergyUnawareStrategyPlacement	0.3569939136505127
80	272	80	0	0	112	160	14508.32	EnergyUnawareStrategyPlacement	0.3782689571380615
80	288	80	0	0	119	169	14376.400000000003	EnergyUnawareStrategyPlacement	0.4091780185699463
