#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	5	85	0	16	0	1241.1599999999999	OpenOptStrategyPlacement	0.07671284675598145
90	32	13	77	0	32	0	2767.32	OpenOptStrategyPlacement	0.13801193237304688
90	48	16	74	0	48	0	3594.7999999999997	OpenOptStrategyPlacement	0.18954205513000488
90	64	22	68	0	64	0	4671.76	OpenOptStrategyPlacement	0.31812095642089844
90	80	28	62	0	80	0	5731.040000000001	OpenOptStrategyPlacement	0.4803919792175293
90	96	34	56	0	96	0	6778.079999999998	OpenOptStrategyPlacement	0.665701150894165
90	112	41	49	0	112	0	8531.159999999998	OpenOptStrategyPlacement	0.8948779106140137
90	128	43	47	0	128	0	9042.919999999998	OpenOptStrategyPlacement	1.059262990951538
90	144	48	42	0	144	0	10198.56	OpenOptStrategyPlacement	1.5541338920593262
90	160	51	39	0	160	0	11047.8	OpenOptStrategyPlacement	1.7938978672027588
90	176	60	30	0	176	0	12897.840000000002	OpenOptStrategyPlacement	2.239604949951172
90	192	63	27	0	192	0	13437.000000000002	OpenOptStrategyPlacement	2.4797110557556152
90	208	66	24	0	208	0	14344.720000000001	OpenOptStrategyPlacement	2.7155981063842773
90	224	74	16	0	224	0	15672.320000000003	OpenOptStrategyPlacement	3.8261609077453613
90	240	77	13	0	240	0	16720.120000000006	OpenOptStrategyPlacement	3.5625860691070557
90	256	85	5	0	256	0	17962.04	OpenOptStrategyPlacement	4.1322009563446045
90	272	87	3	0	272	0	18677.800000000003	OpenOptStrategyPlacement	4.797896146774292
90	288	90	0	0	285	3	19347.519999999993	OpenOptStrategyPlacement	5.192777872085571
