#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	14	0	46	16	0	8773.91999999999	EnergyUnawareStrategyPlacement	0.003927946090698242
60	32	27	0	33	32	0	9224.079999999987	EnergyUnawareStrategyPlacement	0.011584043502807617
60	48	35	0	25	48	0	10099.919999999993	EnergyUnawareStrategyPlacement	0.02073502540588379
60	64	46	0	14	64	0	10618.079999999996	EnergyUnawareStrategyPlacement	0.03459501266479492
60	80	60	0	0	80	0	10741.839999999998	EnergyUnawareStrategyPlacement	0.05420184135437012
60	96	60	0	0	84	12	11019.279999999997	EnergyUnawareStrategyPlacement	0.0723421573638916
60	112	60	0	0	86	26	10680.640000000001	EnergyUnawareStrategyPlacement	0.09204411506652832
60	128	60	0	0	80	48	10852.0	EnergyUnawareStrategyPlacement	0.11766386032104492
60	144	60	0	0	87	57	10286.239999999998	EnergyUnawareStrategyPlacement	0.13147616386413574
60	160	60	0	0	87	73	10698.319999999998	EnergyUnawareStrategyPlacement	0.15030694007873535
60	176	60	0	0	87	89	10318.879999999997	EnergyUnawareStrategyPlacement	0.17356610298156738
60	192	60	0	0	84	108	10475.279999999999	EnergyUnawareStrategyPlacement	0.19218015670776367
60	208	60	0	0	85	123	10728.240000000002	EnergyUnawareStrategyPlacement	0.2132411003112793
60	224	60	0	0	91	133	10448.08	EnergyUnawareStrategyPlacement	0.22808194160461426
60	240	60	0	0	86	154	10172.0	EnergyUnawareStrategyPlacement	0.25178098678588867
60	256	60	0	0	79	177	10124.4	EnergyUnawareStrategyPlacement	0.28166794776916504
60	272	60	0	0	84	188	10288.959999999995	EnergyUnawareStrategyPlacement	0.30056214332580566
60	288	60	0	0	90	198	10102.640000000003	EnergyUnawareStrategyPlacement	0.31749796867370605
