#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	14	0	86	16	0	13865.679999999975	EnergyUnawareStrategyPlacement	0.0059130191802978516
100	32	22	0	78	32	0	14345.759999999973	EnergyUnawareStrategyPlacement	0.009495973587036133
100	48	36	0	64	48	0	14794.559999999976	EnergyUnawareStrategyPlacement	0.022001981735229492
100	64	51	0	49	64	0	15127.759999999982	EnergyUnawareStrategyPlacement	0.04195904731750488
100	80	57	0	43	80	0	15866.239999999982	EnergyUnawareStrategyPlacement	0.056118011474609375
100	96	76	0	24	96	0	16215.759999999993	EnergyUnawareStrategyPlacement	0.08412504196166992
100	112	80	0	20	112	0	16861.76	EnergyUnawareStrategyPlacement	0.0983119010925293
100	128	96	0	4	128	0	17382.640000000007	EnergyUnawareStrategyPlacement	0.13069486618041992
100	144	100	0	0	131	13	17386.72	EnergyUnawareStrategyPlacement	0.16171884536743164
100	160	100	0	0	132	28	17794.720000000005	EnergyUnawareStrategyPlacement	0.20515918731689453
100	176	100	0	0	132	44	17577.120000000006	EnergyUnawareStrategyPlacement	0.24133896827697754
100	192	100	0	0	129	63	17222.160000000007	EnergyUnawareStrategyPlacement	0.2816188335418701
100	208	100	0	0	140	68	17675.040000000005	EnergyUnawareStrategyPlacement	0.2884049415588379
100	224	100	0	0	139	85	17352.720000000005	EnergyUnawareStrategyPlacement	0.3303849697113037
100	240	100	0	0	143	97	17057.600000000002	EnergyUnawareStrategyPlacement	0.35068702697753906
100	256	100	0	0	141	115	17460.159999999996	EnergyUnawareStrategyPlacement	0.4119539260864258
100	272	100	0	0	132	140	18251.680000000004	EnergyUnawareStrategyPlacement	0.4404768943786621
100	288	100	0	0	145	143	17955.200000000004	EnergyUnawareStrategyPlacement	0.4611189365386963
