#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	10	20	0	16	0	1926.7999999999997	EvolutionaryComputationStrategyPlacement	1.1122620105743408
30	32	20	10	0	32	0	3471.04	EvolutionaryComputationStrategyPlacement	2.5461618900299072
30	48	29	1	0	48	0	4997.4	EvolutionaryComputationStrategyPlacement	4.088667154312134
30	64	30	0	0	55	9	5594.64	EvolutionaryComputationStrategyPlacement	5.191673040390015
30	80	30	0	0	63	17	5663.999999999999	EvolutionaryComputationStrategyPlacement	6.147817134857178
30	96	30	0	0	66	30	6006.720000000001	EvolutionaryComputationStrategyPlacement	7.210306167602539
30	112	30	0	0	61	51	5726.559999999999	EvolutionaryComputationStrategyPlacement	8.408601999282837
30	128	30	0	0	63	65	5925.120000000001	EvolutionaryComputationStrategyPlacement	9.360902070999146
30	144	30	0	0	64	80	6040.72	EvolutionaryComputationStrategyPlacement	10.549986839294434
30	160	30	0	0	61	99	5991.76	EvolutionaryComputationStrategyPlacement	11.652820825576782
30	176	30	0	0	62	114	6206.64	EvolutionaryComputationStrategyPlacement	12.675371885299683
30	192	30	0	0	65	127	6221.599999999999	EvolutionaryComputationStrategyPlacement	13.72831416130066
30	208	30	0	0	63	145	6289.6	EvolutionaryComputationStrategyPlacement	14.604655981063843
30	224	30	0	0	66	158	6280.08	EvolutionaryComputationStrategyPlacement	15.393754959106445
30	240	30	0	0	65	175	6414.720000000001	EvolutionaryComputationStrategyPlacement	16.66377902030945
30	256	30	0	0	68	188	6379.359999999999	EvolutionaryComputationStrategyPlacement	17.488433122634888
30	272	30	0	0	65	207	6271.92	EvolutionaryComputationStrategyPlacement	18.38953709602356
30	288	30	0	0	69	219	6059.76	EvolutionaryComputationStrategyPlacement	19.383994102478027
