#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	10	60	0	16	0	2435.52	EvolutionaryComputationStrategyPlacement	1.14332914352417
70	32	20	50	0	32	0	4240.88	EvolutionaryComputationStrategyPlacement	2.5324862003326416
70	48	31	39	0	48	0	6478.92	EvolutionaryComputationStrategyPlacement	4.302286863327026
70	64	37	33	0	64	0	7875.48	EvolutionaryComputationStrategyPlacement	5.619009017944336
70	80	43	27	0	80	0	8938.840000000002	EvolutionaryComputationStrategyPlacement	7.008184194564819
70	96	55	15	0	96	0	11001.640000000003	EvolutionaryComputationStrategyPlacement	9.950443983078003
70	112	66	4	0	112	0	12974.480000000001	EvolutionaryComputationStrategyPlacement	13.392478942871094
70	128	70	0	0	119	9	13309.839999999997	EvolutionaryComputationStrategyPlacement	15.799280166625977
70	144	70	0	0	130	14	13706.959999999992	EvolutionaryComputationStrategyPlacement	17.775842905044556
70	160	70	0	0	133	27	13392.800000000005	EvolutionaryComputationStrategyPlacement	20.85147190093994
70	176	70	0	0	145	31	14071.439999999993	EvolutionaryComputationStrategyPlacement	22.135648012161255
70	192	70	0	0	134	58	13133.04	EvolutionaryComputationStrategyPlacement	24.911684036254883
70	208	70	0	0	139	69	13040.559999999996	EvolutionaryComputationStrategyPlacement	27.340070962905884
70	224	70	0	0	145	79	12923.6	EvolutionaryComputationStrategyPlacement	29.012490034103394
70	240	70	0	0	146	94	12786.239999999998	EvolutionaryComputationStrategyPlacement	31.2014000415802
70	256	70	0	0	147	109	13199.680000000002	EvolutionaryComputationStrategyPlacement	33.56344819068909
70	272	70	0	0	149	123	12861.039999999997	EvolutionaryComputationStrategyPlacement	35.435930013656616
70	288	70	0	0	155	133	12855.600000000002	EvolutionaryComputationStrategyPlacement	37.847004890441895
