#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	12	58	0	16	0	2977.2	EvolutionaryComputationStrategyPlacement	1.3621721267700195
70	32	25	45	0	32	0	5551.5599999999995	EvolutionaryComputationStrategyPlacement	3.2713911533355713
70	48	38	32	0	48	0	8365.28	EvolutionaryComputationStrategyPlacement	5.55070686340332
70	64	48	22	0	64	0	10408.639999999998	EvolutionaryComputationStrategyPlacement	7.661581039428711
70	80	62	8	0	80	0	13276.959999999997	EvolutionaryComputationStrategyPlacement	10.969815969467163
70	96	70	0	0	90	6	14411.439999999995	EvolutionaryComputationStrategyPlacement	14.283368110656738
70	112	70	0	0	88	24	14048.319999999996	EvolutionaryComputationStrategyPlacement	16.74263286590576
70	128	70	0	0	97	31	14427.760000000007	EvolutionaryComputationStrategyPlacement	18.252501010894775
70	144	70	0	0	97	47	14071.439999999999	EvolutionaryComputationStrategyPlacement	21.356950998306274
70	160	70	0	0	96	64	13789.919999999996	EvolutionaryComputationStrategyPlacement	23.331777095794678
70	176	70	0	0	96	80	13734.159999999996	EvolutionaryComputationStrategyPlacement	25.886549949645996
70	192	70	0	0	99	93	13516.559999999996	EvolutionaryComputationStrategyPlacement	27.8587589263916
70	208	70	0	0	104	104	13855.200000000003	EvolutionaryComputationStrategyPlacement	29.915882110595703
70	224	70	0	0	105	119	14021.119999999997	EvolutionaryComputationStrategyPlacement	31.64417004585266
70	240	70	0	0	108	132	13724.639999999996	EvolutionaryComputationStrategyPlacement	34.24483919143677
70	256	70	0	0	103	153	13532.88	EvolutionaryComputationStrategyPlacement	36.39220404624939
70	272	70	0	0	104	168	13399.599999999999	EvolutionaryComputationStrategyPlacement	39.368732929229736
70	288	70	0	0	106	182	13536.960000000001	EvolutionaryComputationStrategyPlacement	41.50595998764038
