strategy-95m	strategy-95h	#PM-I-95h	#PM-95m	#PM-95h	#PM-I-95m	T-95m	T-95h	strategy	KW-95m	#PM-S-95h	KW-95h	#PM-S-95m	KW	#PM-S	#PM-U	#PM-I	#VM-P-95h	T	#VM-P-95m	#VM-P	#PM	VM-U	VM-U-95h	VM-U-95m	#PM-U-95m	#VM-95h	#VM	#PM-U-95h	#VM-95m
0	0	0.399531930732	70.0	0.0	56.6	0.00428559780121	0.000256916488382	EnergyUnawareStrategyPlacement	10111.12	0.0	8.15045138693	0.0	10111.12	0.0	13.4	56.6	0.0	0.00428559780121	16.0	16.0	70.0	0.0	0.0	0.0	13.4	0.0	16.0	0.399531930732	16.0
0	0	0.518891391408	70.0	0.0	42.0	0.012549328804	0.000673800036438	EnergyUnawareStrategyPlacement	10804.72	0.0	10.5853843847	0.0	10804.72	0.0	28.0	42.0	0.0	0.012549328804	32.0	32.0	70.0	0.0	0.0	0.0	28.0	0.0	32.0	0.518891391408	32.0
0	0	0.689224845083	70.0	0.0	28.2	0.0249421278636	0.000688207782807	EnergyUnawareStrategyPlacement	11647.92	0.0	14.0601868397	0.0	11647.92	0.0	41.8	28.2	0.0	0.0249421278636	48.0	48.0	70.0	0.0	0.0	0.0	41.8	0.0	48.0	0.689224845083	48.0
0	0	0.708148935037	70.0	0.0	15.3	0.041193151474	0.00073576828146	EnergyUnawareStrategyPlacement	12354.44	0.0	14.4462382748	0.0	12354.44	0.0	54.7	15.3	0.0	0.041193151474	64.0	64.0	70.0	0.0	0.0	0.0	54.7	0.0	64.0	0.708148935037	64.0
0	0	0.552402069349	70.0	0.0	1.53333333333	0.0632344643275	0.00103803781189	EnergyUnawareStrategyPlacement	13145.6426667	0.0	15.521182101	0.0	13145.6426667	0.0	68.4666666667	1.53333333333	0.113936883014	0.0632344643275	79.9	79.9	70.0	0.1	0.113936883014	0.1	68.4666666667	0.0	80.0	0.552402069349	80.0
0	0	0.0	70.0	0.0	0.0	0.0857948382696	0.00086186590335	EnergyUnawareStrategyPlacement	13197.8666667	0.0	56.1157449591	0.0	13197.8666667	0.0	70.0	0.0	0.742939409345	0.0857948382696	83.2	83.2	70.0	12.8	0.742939409345	12.8	70.0	0.0	96.0	0.0	96.0
0	0	0.0	70.0	0.0	0.0	0.109116744995	0.00104858372662	EnergyUnawareStrategyPlacement	13177.784	0.0	63.6633953792	0.0	13177.784	0.0	70.0	0.0	1.04209790655	0.109116744995	83.0666666667	83.0666666667	70.0	28.9333333333	1.04209790655	28.9333333333	70.0	0.0	112.0	0.0	112.0
0	0	0.0	70.0	0.0	0.0	0.132393876712	0.00111146449282	EnergyUnawareStrategyPlacement	13232.5466667	0.0	68.4434583975	0.0	13232.5466667	0.0	70.0	0.0	1.07934220455	0.132393876712	84.7	84.7	70.0	43.3	1.07934220455	43.3	70.0	0.0	128.0	0.0	128.0
0	0	0.0	70.0	0.0	0.0	0.156164487203	0.00170065135472	EnergyUnawareStrategyPlacement	13274.616	0.0	71.8982049884	0.0	13274.616	0.0	70.0	0.0	0.911495064109	0.156164487203	84.2	84.2	70.0	59.8	0.911495064109	59.8	70.0	0.0	144.0	0.0	144.0
0	0	0.0	70.0	0.0	0.0	0.178992025057	0.00123206850941	EnergyUnawareStrategyPlacement	13243.7893333	0.0	68.9142144227	0.0	13243.7893333	0.0	70.0	0.0	1.0756981546	0.178992025057	84.3333333333	84.3333333333	70.0	75.6666666667	1.0756981546	75.6666666667	70.0	0.0	160.0	0.0	160.0
0	0	0.0	70.0	0.0	0.0	0.20156463782	0.00160050497886	EnergyUnawareStrategyPlacement	13230.552	0.0	46.7807137372	0.0	13230.552	0.0	70.0	0.0	0.815442874647	0.20156463782	84.3	84.3	70.0	91.7	0.815442874647	91.7	70.0	0.0	176.0	0.0	176.0
0	0	0.0	70.0	0.0	0.0	0.224579040209	0.00141710712652	EnergyUnawareStrategyPlacement	13261.7413333	0.0	62.7110354294	0.0	13261.7413333	0.0	70.0	0.0	1.00235361202	0.224579040209	84.6333333333	84.6333333333	70.0	107.366666667	1.00235361202	107.366666667	70.0	0.0	192.0	0.0	192.0
0	0	0.0	70.0	0.0	0.0	0.247639830907	0.00161952047315	EnergyUnawareStrategyPlacement	13240.48	0.0	94.0057134775	0.0	13240.48	0.0	70.0	0.0	1.31447202518	0.247639830907	85.2333333333	85.2333333333	70.0	122.766666667	1.31447202518	122.766666667	70.0	0.0	208.0	0.0	208.0
0	0	0.0	70.0	0.0	0.0	0.272622172038	0.00190462411087	EnergyUnawareStrategyPlacement	13218.6293333	0.0	86.1940721202	0.0	13218.6293333	0.0	70.0	0.0	1.22118092944	0.272622172038	84.8333333333	84.8333333333	70.0	139.166666667	1.22118092944	139.166666667	70.0	0.0	224.0	0.0	224.0
0	0	0.0	70.0	0.0	0.0	0.296270211538	0.00201259542158	EnergyUnawareStrategyPlacement	13150.9013333	0.0	71.6953666854	0.0	13150.9013333	0.0	70.0	0.0	1.14105553547	0.296270211538	84.8	84.8	70.0	155.2	1.14105553547	155.2	70.0	0.0	240.0	0.0	240.0
0	0	0.0	70.0	0.0	0.0	0.324654738108	0.00264951671173	EnergyUnawareStrategyPlacement	13113.1386667	0.0	90.1671565379	0.0	13113.1386667	0.0	70.0	0.0	1.32539983951	0.324654738108	84.4333333333	84.4333333333	70.0	171.566666667	1.32539983951	171.566666667	70.0	0.0	256.0	0.0	256.0
0	0	0.0	70.0	0.0	0.0	0.344236946106	0.00221713283425	EnergyUnawareStrategyPlacement	13072.112	0.0	80.5150417503	0.0	13072.112	0.0	70.0	0.0	1.08134490287	0.344236946106	85.4	85.4	70.0	186.6	1.08134490287	186.6	70.0	0.0	272.0	0.0	272.0
0	0	0.0	70.0	0.0	0.0	0.372250660261	0.00226870309741	EnergyUnawareStrategyPlacement	13053.2533333	0.0	78.6252576869	0.0	13053.2533333	0.0	70.0	0.0	1.31343525492	0.372250660261	85.8	85.8	70.0	202.2	1.31343525492	202.2	70.0	0.0	288.0	0.0	288.0
