#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	5	35	0	16	0	991.16	EvolutionaryComputationStrategyPlacement	0.6101570129394531
40	32	13	27	0	32	0	2517.32	EvolutionaryComputationStrategyPlacement	1.6943368911743164
40	48	17	23	0	48	0	3453.7999999999997	EvolutionaryComputationStrategyPlacement	2.393280029296875
40	64	22	18	0	64	0	4421.76	EvolutionaryComputationStrategyPlacement	3.350188970565796
40	80	27	13	0	80	0	5372.039999999999	EvolutionaryComputationStrategyPlacement	4.565011978149414
40	96	34	6	0	96	0	6528.079999999998	EvolutionaryComputationStrategyPlacement	6.0884270668029785
40	112	40	0	0	111	1	8060.6399999999985	EvolutionaryComputationStrategyPlacement	8.429771900177002
40	128	40	0	0	119	9	7698.880000000001	EvolutionaryComputationStrategyPlacement	9.674030065536499
40	144	40	0	0	124	20	7943.680000000001	EvolutionaryComputationStrategyPlacement	11.666535139083862
40	160	40	0	0	131	29	7777.759999999999	EvolutionaryComputationStrategyPlacement	13.049248933792114
40	176	40	0	0	127	49	8138.159999999998	EvolutionaryComputationStrategyPlacement	14.234987020492554
40	192	40	0	0	122	70	7328.96	EvolutionaryComputationStrategyPlacement	15.787145137786865
40	208	40	0	0	122	86	7407.84	EvolutionaryComputationStrategyPlacement	16.923784017562866
40	224	40	0	0	130	94	7761.439999999998	EvolutionaryComputationStrategyPlacement	18.104761123657227
40	240	40	0	0	119	121	7035.2	EvolutionaryComputationStrategyPlacement	19.70325779914856
40	256	40	0	0	124	132	7220.160000000002	EvolutionaryComputationStrategyPlacement	21.259591102600098
40	272	40	0	0	120	152	7511.199999999999	EvolutionaryComputationStrategyPlacement	23.159477949142456
40	288	40	0	0	126	162	7218.800000000001	EvolutionaryComputationStrategyPlacement	23.937973022460938
