#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	10	50	0	16	0	2366.48	OpenOptStrategyPlacement	0.11534309387207031
60	32	23	37	0	32	0	4774.920000000001	OpenOptStrategyPlacement	0.24390482902526855
60	48	33	27	0	48	0	6989.640000000001	OpenOptStrategyPlacement	0.44052791595458984
60	64	44	16	0	64	0	9158.32	OpenOptStrategyPlacement	0.7471320629119873
60	80	58	2	0	80	0	11762.799999999996	OpenOptStrategyPlacement	1.176002025604248
60	96	60	0	0	90	6	12440.479999999998	OpenOptStrategyPlacement	1.5197839736938477
60	112	60	0	0	94	18	12402.400000000001	OpenOptStrategyPlacement	1.9516348838806152
60	128	60	0	0	103	25	12770.959999999997	OpenOptStrategyPlacement	2.311492919921875
60	144	60	0	0	108	36	13369.36	OpenOptStrategyPlacement	2.829076051712036
60	160	60	0	0	116	44	13463.199999999999	OpenOptStrategyPlacement	3.314410924911499
60	176	60	0	0	121	55	13610.080000000002	OpenOptStrategyPlacement	3.812224864959717
60	192	60	0	0	122	70	13664.479999999996	OpenOptStrategyPlacement	4.506085157394409
60	208	60	0	0	124	84	13767.84	OpenOptStrategyPlacement	5.025546073913574
60	224	60	0	0	124	100	13523.039999999999	OpenOptStrategyPlacement	5.632560968399048
60	240	60	0	0	123	117	13630.48	OpenOptStrategyPlacement	6.324536085128784
60	256	60	0	0	124	132	13713.439999999997	OpenOptStrategyPlacement	6.692613840103149
60	272	60	0	0	125	147	13452.320000000002	OpenOptStrategyPlacement	7.25921106338501
60	288	60	0	0	125	163	13448.239999999998	OpenOptStrategyPlacement	7.84214186668396
