#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	9	0	11	16	0	2750.560000000001	EnergyUnawareStrategyPlacement	0.0026619434356689453
20	32	19	0	1	32	0	3200.72	EnergyUnawareStrategyPlacement	0.007915973663330078
20	48	20	0	0	35	13	3319.0399999999995	EnergyUnawareStrategyPlacement	0.015233993530273438
20	64	20	0	0	41	23	3177.5999999999995	EnergyUnawareStrategyPlacement	0.020802974700927734
20	80	20	0	0	41	39	3455.0400000000004	EnergyUnawareStrategyPlacement	0.027476072311401367
20	96	20	0	0	33	63	3087.8400000000006	EnergyUnawareStrategyPlacement	0.03642010688781738
20	112	20	0	0	33	79	3264.6399999999994	EnergyUnawareStrategyPlacement	0.043855905532836914
20	128	20	0	0	47	81	3518.9600000000005	EnergyUnawareStrategyPlacement	0.04752206802368164
20	144	20	0	0	37	107	3314.96	EnergyUnawareStrategyPlacement	0.05572390556335449
20	160	20	0	0	40	120	3154.4800000000005	EnergyUnawareStrategyPlacement	0.06163787841796875
20	176	20	0	0	45	131	3359.84	EnergyUnawareStrategyPlacement	0.06844115257263184
20	192	20	0	0	43	149	3290.4800000000005	EnergyUnawareStrategyPlacement	0.07731485366821289
20	208	20	0	0	48	160	3471.36	EnergyUnawareStrategyPlacement	0.08155298233032227
20	224	20	0	0	39	185	3754.2400000000007	EnergyUnawareStrategyPlacement	0.09114313125610352
20	240	20	0	0	46	194	3291.84	EnergyUnawareStrategyPlacement	0.09865021705627441
20	256	20	0	0	41	215	3487.6799999999994	EnergyUnawareStrategyPlacement	0.10940098762512207
20	272	20	0	0	40	232	3547.5200000000004	EnergyUnawareStrategyPlacement	0.10985684394836426
20	288	20	0	0	43	245	3403.3599999999997	EnergyUnawareStrategyPlacement	0.11537408828735352
