#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	11	0	59	16	0	9644.639999999987	EnergyUnawareStrategyPlacement	0.0032122135162353516
70	32	20	0	50	32	0	9941.119999999984	EnergyUnawareStrategyPlacement	0.008022069931030273
70	48	28	0	42	48	0	10267.519999999986	EnergyUnawareStrategyPlacement	0.016362905502319336
70	64	36	0	34	64	0	10260.719999999988	EnergyUnawareStrategyPlacement	0.026707887649536133
70	80	48	0	22	80	0	10555.839999999993	EnergyUnawareStrategyPlacement	0.040051937103271484
70	96	60	0	10	96	0	10906.719999999996	EnergyUnawareStrategyPlacement	0.06451416015625
70	112	65	0	5	112	0	11628.879999999996	EnergyUnawareStrategyPlacement	0.08141517639160156
70	128	70	0	0	118	10	11586.720000000001	EnergyUnawareStrategyPlacement	0.10248494148254395
70	144	70	0	0	131	13	12016.479999999996	EnergyUnawareStrategyPlacement	0.11946487426757812
70	160	70	0	0	134	26	11967.520000000002	EnergyUnawareStrategyPlacement	0.13751506805419922
70	176	70	0	0	133	43	11762.159999999998	EnergyUnawareStrategyPlacement	0.1621558666229248
70	192	70	0	0	138	54	11465.680000000002	EnergyUnawareStrategyPlacement	0.18033599853515625
70	208	70	0	0	138	70	11811.119999999997	EnergyUnawareStrategyPlacement	0.20717716217041016
70	224	70	0	0	144	80	12202.800000000003	EnergyUnawareStrategyPlacement	0.218858003616333
70	240	70	0	0	140	100	12175.599999999997	EnergyUnawareStrategyPlacement	0.2505178451538086
70	256	70	0	0	139	117	11751.279999999995	EnergyUnawareStrategyPlacement	0.2833900451660156
70	272	70	0	0	139	133	12613.52	EnergyUnawareStrategyPlacement	0.31029605865478516
70	288	70	0	0	161	127	12689.68	EnergyUnawareStrategyPlacement	0.3102860450744629
