#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	12	28	0	16	0	2866.64	OpenOptStrategyPlacement	0.1291959285736084
40	32	24	16	0	32	0	5088.5599999999995	OpenOptStrategyPlacement	0.23288702964782715
40	48	34	6	0	48	0	6980.960000000002	OpenOptStrategyPlacement	0.4260141849517822
40	64	40	0	0	59	5	8154.480000000002	OpenOptStrategyPlacement	0.675396203994751
40	80	40	0	0	66	14	8329.92	OpenOptStrategyPlacement	0.9006509780883789
40	96	40	0	0	72	24	8357.120000000003	OpenOptStrategyPlacement	1.1118669509887695
40	112	40	0	0	79	33	8823.600000000002	OpenOptStrategyPlacement	1.3874640464782715
40	128	40	0	0	84	44	8652.24	OpenOptStrategyPlacement	1.646026849746704
40	144	40	0	0	91	53	9246.560000000001	OpenOptStrategyPlacement	2.0163321495056152
40	160	40	0	0	96	64	9200.32	OpenOptStrategyPlacement	2.3189749717712402
40	176	40	0	0	101	75	9207.12	OpenOptStrategyPlacement	2.605780839920044
40	192	40	0	0	107	85	9305.04	OpenOptStrategyPlacement	2.9802279472351074
40	208	40	0	0	110	98	9295.52	OpenOptStrategyPlacement	3.30560302734375
40	224	40	0	0	111	113	9186.720000000003	OpenOptStrategyPlacement	3.6712629795074463
40	240	40	0	0	113	127	9231.600000000004	OpenOptStrategyPlacement	3.944830894470215
40	256	40	0	0	116	140	9197.599999999999	OpenOptStrategyPlacement	4.310380935668945
40	272	40	0	0	118	154	9224.8	OpenOptStrategyPlacement	4.657794952392578
40	288	40	0	0	120	168	9220.720000000003	OpenOptStrategyPlacement	4.9940080642700195
