#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	8	2	0	16	0	1383.0400000000002	EvolutionaryComputationStrategyPlacement	0.847653865814209
10	32	10	0	0	25	7	1753.3600000000001	EvolutionaryComputationStrategyPlacement	1.281754970550537
10	48	10	0	0	37	11	2123.28	EvolutionaryComputationStrategyPlacement	1.4472439289093018
10	64	10	0	0	46	18	2013.1200000000003	EvolutionaryComputationStrategyPlacement	1.7013258934020996
10	80	10	0	0	50	30	1913.8399999999997	EvolutionaryComputationStrategyPlacement	2.054295063018799
10	96	10	0	0	53	43	2116.48	EvolutionaryComputationStrategyPlacement	2.34346604347229
10	112	10	0	0	49	63	2142.3199999999997	EvolutionaryComputationStrategyPlacement	2.8444437980651855
10	128	10	0	0	45	83	1639.1200000000001	EvolutionaryComputationStrategyPlacement	3.3575358390808105
10	144	10	0	0	36	108	1758.8	EvolutionaryComputationStrategyPlacement	3.8071389198303223
10	160	10	0	0	35	125	1626.88	EvolutionaryComputationStrategyPlacement	4.168474912643433
10	176	10	0	0	32	144	1798.24	EvolutionaryComputationStrategyPlacement	4.463528156280518
10	192	10	0	0	36	156	1841.7600000000002	EvolutionaryComputationStrategyPlacement	4.802354097366333
10	208	10	0	0	36	172	2051.2000000000003	EvolutionaryComputationStrategyPlacement	5.110299825668335
10	224	10	0	0	33	191	1684.0000000000002	EvolutionaryComputationStrategyPlacement	5.46446681022644
10	240	10	0	0	37	203	1847.1999999999998	EvolutionaryComputationStrategyPlacement	5.753390073776245
10	256	10	0	0	34	222	1739.76	EvolutionaryComputationStrategyPlacement	6.118837118148804
10	272	10	0	0	40	232	1871.6799999999998	EvolutionaryComputationStrategyPlacement	6.3525450229644775
10	288	10	0	0	43	245	1949.2000000000003	EvolutionaryComputationStrategyPlacement	6.65662693977356
