#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	15	1	2104.24	EvolutionaryComputationStrategyPlacement	1.0999839305877686
10	32	10	0	0	23	9	2196.72	EvolutionaryComputationStrategyPlacement	1.3741509914398193
10	48	10	0	0	27	21	2160.0	EvolutionaryComputationStrategyPlacement	1.6441071033477783
10	64	10	0	0	32	32	2089.2799999999997	EvolutionaryComputationStrategyPlacement	1.9908339977264404
10	80	10	0	0	35	45	2218.48	EvolutionaryComputationStrategyPlacement	2.3369011878967285
10	96	10	0	0	30	66	1962.8000000000002	EvolutionaryComputationStrategyPlacement	2.689088821411133
10	112	10	0	0	24	88	1564.32	EvolutionaryComputationStrategyPlacement	3.0960049629211426
10	128	10	0	0	23	105	1734.3200000000002	EvolutionaryComputationStrategyPlacement	3.556140184402466
10	144	10	0	0	23	121	1845.8400000000001	EvolutionaryComputationStrategyPlacement	3.9162919521331787
10	160	10	0	0	22	138	1863.5199999999998	EvolutionaryComputationStrategyPlacement	4.259428024291992
10	176	10	0	0	24	152	1947.8399999999997	EvolutionaryComputationStrategyPlacement	4.5755860805511475
10	192	10	0	0	29	163	2028.08	EvolutionaryComputationStrategyPlacement	4.895039081573486
10	208	10	0	0	26	182	1821.3600000000001	EvolutionaryComputationStrategyPlacement	5.278846979141235
10	224	10	0	0	26	198	1843.1200000000001	EvolutionaryComputationStrategyPlacement	5.56338095664978
10	240	10	0	0	28	212	1907.04	EvolutionaryComputationStrategyPlacement	5.872505187988281
10	256	10	0	0	24	232	1896.1600000000003	EvolutionaryComputationStrategyPlacement	6.249373197555542
10	272	10	0	0	27	245	2000.8799999999997	EvolutionaryComputationStrategyPlacement	6.609222888946533
10	288	10	0	0	27	261	1896.1599999999999	EvolutionaryComputationStrategyPlacement	6.9250898361206055
