#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
200	16	6	194	0	16	0	2117.76	EvolutionaryComputationStrategyPlacement	0.6928079128265381
200	32	10	190	0	32	0	3061.0400000000004	EvolutionaryComputationStrategyPlacement	1.3292889595031738
200	48	17	183	0	48	0	4329.96	EvolutionaryComputationStrategyPlacement	2.525329828262329
200	64	23	177	0	64	0	5381.079999999999	EvolutionaryComputationStrategyPlacement	3.693938970565796
200	80	28	172	0	80	0	6321.839999999999	EvolutionaryComputationStrategyPlacement	4.923219203948975
200	96	32	168	0	96	0	7345.360000000001	EvolutionaryComputationStrategyPlacement	6.477369070053101
200	112	41	159	0	112	0	8911.159999999998	EvolutionaryComputationStrategyPlacement	8.909020900726318
200	128	46	154	0	128	0	10054.559999999996	EvolutionaryComputationStrategyPlacement	10.747947931289673
200	144	51	149	0	144	0	11265.96	EvolutionaryComputationStrategyPlacement	12.880267143249512
200	160	56	144	0	160	0	12405.279999999993	EvolutionaryComputationStrategyPlacement	14.92266297340393
200	176	63	137	0	176	0	13695.959999999997	EvolutionaryComputationStrategyPlacement	18.143187999725342
200	192	71	129	0	192	0	15175.880000000001	EvolutionaryComputationStrategyPlacement	21.435050010681152
200	208	75	125	0	208	0	16252.440000000004	EvolutionaryComputationStrategyPlacement	23.754698991775513
200	224	79	121	0	224	0	17152.199999999997	EvolutionaryComputationStrategyPlacement	26.425527095794678
200	240	90	110	0	240	0	18867.999999999993	EvolutionaryComputationStrategyPlacement	31.108999967575073
200	256	90	110	0	256	0	19573.840000000007	EvolutionaryComputationStrategyPlacement	32.64883995056152
200	272	99	101	0	272	0	21090.680000000008	EvolutionaryComputationStrategyPlacement	37.364808082580566
200	288	105	95	0	288	0	22264.2	EvolutionaryComputationStrategyPlacement	41.31548500061035
