#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	7	0	93	16	0	13543.359999999977	EnergyUnawareStrategyPlacement	0.0031020641326904297
100	32	18	0	82	32	0	13973.119999999974	EnergyUnawareStrategyPlacement	0.00786900520324707
100	48	26	0	74	48	0	14310.399999999974	EnergyUnawareStrategyPlacement	0.015776872634887695
100	64	33	0	67	64	0	14590.559999999976	EnergyUnawareStrategyPlacement	0.024811983108520508
100	80	50	0	50	80	0	14649.039999999983	EnergyUnawareStrategyPlacement	0.04539608955383301
100	96	51	0	49	96	0	15021.679999999978	EnergyUnawareStrategyPlacement	0.053217172622680664
100	112	59	0	41	112	0	15848.559999999987	EnergyUnawareStrategyPlacement	0.08187484741210938
100	128	75	0	25	128	0	15815.919999999991	EnergyUnawareStrategyPlacement	0.10187220573425293
100	144	82	0	18	144	0	16283.759999999995	EnergyUnawareStrategyPlacement	0.12421989440917969
100	160	85	0	15	160	0	16744.800000000003	EnergyUnawareStrategyPlacement	0.15072894096374512
100	176	97	0	3	176	0	17369.040000000008	EnergyUnawareStrategyPlacement	0.18450689315795898
100	192	100	0	0	189	3	17412.560000000005	EnergyUnawareStrategyPlacement	0.209183931350708
100	208	100	0	0	194	14	17571.680000000004	EnergyUnawareStrategyPlacement	0.25000500679016113
100	224	100	0	0	187	37	16903.920000000006	EnergyUnawareStrategyPlacement	0.27444005012512207
100	240	100	0	0	188	52	17044.0	EnergyUnawareStrategyPlacement	0.3225290775299072
100	256	100	0	0	189	67	17271.120000000006	EnergyUnawareStrategyPlacement	0.34800100326538086
100	272	100	0	0	209	63	17636.960000000006	EnergyUnawareStrategyPlacement	0.37308311462402344
100	288	100	0	0	199	89	17279.28	EnergyUnawareStrategyPlacement	0.39920997619628906
