#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	6	0	14	16	0	3029.360000000001	EnergyUnawareStrategyPlacement	0.0023109912872314453
20	32	13	0	7	32	0	3393.840000000001	EnergyUnawareStrategyPlacement	0.006729841232299805
20	48	20	0	0	48	0	3756.96	EnergyUnawareStrategyPlacement	0.013505935668945312
20	64	20	0	0	48	16	3625.0400000000004	EnergyUnawareStrategyPlacement	0.019865036010742188
20	80	20	0	0	51	29	3649.5199999999995	EnergyUnawareStrategyPlacement	0.027187824249267578
20	96	20	0	0	47	49	3548.8800000000006	EnergyUnawareStrategyPlacement	0.034147024154663086
20	112	20	0	0	51	61	3831.7600000000007	EnergyUnawareStrategyPlacement	0.04031801223754883
20	128	20	0	0	45	83	3558.4000000000005	EnergyUnawareStrategyPlacement	0.04869198799133301
20	144	20	0	0	46	98	3970.4800000000005	EnergyUnawareStrategyPlacement	0.05512094497680664
20	160	20	0	0	51	109	3928.3199999999997	EnergyUnawareStrategyPlacement	0.062451839447021484
20	176	20	0	0	50	126	3974.560000000001	EnergyUnawareStrategyPlacement	0.06861495971679688
20	192	20	0	0	53	139	4024.88	EnergyUnawareStrategyPlacement	0.0752570629119873
20	208	20	0	0	50	158	3838.56	EnergyUnawareStrategyPlacement	0.08270788192749023
20	224	20	0	0	56	168	4027.6000000000004	EnergyUnawareStrategyPlacement	0.08852291107177734
20	240	20	0	0	49	191	3683.5199999999995	EnergyUnawareStrategyPlacement	0.0977318286895752
20	256	20	0	0	53	203	3918.7999999999997	EnergyUnawareStrategyPlacement	0.1040182113647461
20	272	20	0	0	51	221	3792.3200000000015	EnergyUnawareStrategyPlacement	0.10999822616577148
20	288	20	0	0	44	244	3814.0799999999995	EnergyUnawareStrategyPlacement	0.11496901512145996
