#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
20	16	12	0	8	16	0	3154.4800000000005	EnergyUnawareStrategyPlacement	0.003175020217895508
20	32	20	0	0	26	6	3495.8399999999997	EnergyUnawareStrategyPlacement	0.009660005569458008
20	48	20	0	0	26	22	3648.16	EnergyUnawareStrategyPlacement	0.016253948211669922
20	64	20	0	0	22	42	3661.7599999999998	EnergyUnawareStrategyPlacement	0.02401113510131836
20	80	20	0	0	29	51	3294.5600000000004	EnergyUnawareStrategyPlacement	0.029191970825195312
20	96	20	0	0	31	65	3766.48	EnergyUnawareStrategyPlacement	0.03588294982910156
20	112	20	0	0	32	80	3434.6400000000003	EnergyUnawareStrategyPlacement	0.04141402244567871
20	128	20	0	0	32	96	3597.84	EnergyUnawareStrategyPlacement	0.04972696304321289
20	144	20	0	0	25	119	3139.52	EnergyUnawareStrategyPlacement	0.05591583251953125
20	160	20	0	0	32	128	3686.24	EnergyUnawareStrategyPlacement	0.061942100524902344
20	176	20	0	0	27	149	3574.72	EnergyUnawareStrategyPlacement	0.0688631534576416
20	192	20	0	0	26	166	3199.3600000000006	EnergyUnawareStrategyPlacement	0.07732081413269043
20	208	20	0	0	30	178	3648.16	EnergyUnawareStrategyPlacement	0.08282303810119629
20	224	20	0	0	29	195	3788.24	EnergyUnawareStrategyPlacement	0.09085607528686523
20	240	20	0	0	32	208	3680.7999999999997	EnergyUnawareStrategyPlacement	0.09594583511352539
20	256	20	0	0	31	225	3085.1199999999994	EnergyUnawareStrategyPlacement	0.10323095321655273
20	272	20	0	0	25	247	3476.7999999999993	EnergyUnawareStrategyPlacement	0.11142802238464355
20	288	20	0	0	25	263	3543.4399999999996	EnergyUnawareStrategyPlacement	0.12053799629211426
