#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	14	0	56	16	0	10117.919999999986	EnergyUnawareStrategyPlacement	0.003818035125732422
70	32	26	0	44	32	0	10588.479999999983	EnergyUnawareStrategyPlacement	0.01799488067626953
70	48	37	0	33	48	0	11403.119999999988	EnergyUnawareStrategyPlacement	0.021461009979248047
70	64	52	0	18	64	0	11839.679999999991	EnergyUnawareStrategyPlacement	0.03670501708984375
70	80	59	0	11	80	0	12106.239999999998	EnergyUnawareStrategyPlacement	0.05230903625488281
70	96	69	0	1	96	0	12657.039999999997	EnergyUnawareStrategyPlacement	0.07035398483276367
70	112	70	0	0	93	19	12380.959999999997	EnergyUnawareStrategyPlacement	0.10289406776428223
70	128	70	0	0	91	37	12127.999999999996	EnergyUnawareStrategyPlacement	0.12541985511779785
70	144	70	0	0	101	43	12193.28	EnergyUnawareStrategyPlacement	0.13911890983581543
70	160	70	0	0	105	55	12937.2	EnergyUnawareStrategyPlacement	0.15861296653747559
70	176	70	0	0	102	74	12243.599999999997	EnergyUnawareStrategyPlacement	0.18762493133544922
70	192	70	0	0	93	99	12595.84	EnergyUnawareStrategyPlacement	0.21573805809020996
70	208	70	0	0	95	113	12386.4	EnergyUnawareStrategyPlacement	0.23771286010742188
70	224	70	0	0	92	132	11962.08	EnergyUnawareStrategyPlacement	0.2619931697845459
70	240	70	0	0	108	132	12578.16	EnergyUnawareStrategyPlacement	0.2796602249145508
70	256	70	0	0	101	155	12466.640000000001	EnergyUnawareStrategyPlacement	0.312824010848999
70	272	70	0	0	98	174	11831.519999999999	EnergyUnawareStrategyPlacement	0.33228611946105957
70	288	70	0	0	100	188	12567.279999999997	EnergyUnawareStrategyPlacement	0.3596000671386719
