#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	6	94	0	16	0	1617.76	EvolutionaryComputationStrategyPlacement	0.6900179386138916
100	32	10	90	0	32	0	2561.04	EvolutionaryComputationStrategyPlacement	1.3554370403289795
100	48	16	84	0	48	0	3720.96	EvolutionaryComputationStrategyPlacement	2.3687870502471924
100	64	23	77	0	64	0	4881.079999999999	EvolutionaryComputationStrategyPlacement	3.695722818374634
100	80	25	75	0	80	0	5494.839999999999	EvolutionaryComputationStrategyPlacement	4.499991178512573
100	96	33	67	0	96	0	6954.360000000001	EvolutionaryComputationStrategyPlacement	6.6180219650268555
100	112	41	59	0	112	0	8411.16	EvolutionaryComputationStrategyPlacement	8.908058881759644
100	128	48	52	0	128	0	9772.56	EvolutionaryComputationStrategyPlacement	11.530543088912964
100	144	52	48	0	144	0	10874.96	EvolutionaryComputationStrategyPlacement	13.220843076705933
100	160	57	43	0	160	0	12014.279999999997	EvolutionaryComputationStrategyPlacement	15.464870929718018
100	176	61	39	0	176	0	12977.960000000003	EvolutionaryComputationStrategyPlacement	17.3825900554657
100	192	70	30	0	192	0	14566.879999999997	EvolutionaryComputationStrategyPlacement	21.478816986083984
100	208	78	22	0	208	0	16079.439999999997	EvolutionaryComputationStrategyPlacement	25.02063012123108
100	224	80	20	0	224	0	16761.199999999993	EvolutionaryComputationStrategyPlacement	27.084485054016113
100	240	86	14	0	240	0	17932.000000000004	EvolutionaryComputationStrategyPlacement	30.07834506034851
100	256	94	6	0	256	0	19509.83999999999	EvolutionaryComputationStrategyPlacement	34.24254393577576
100	272	98	2	0	272	0	20481.68	EvolutionaryComputationStrategyPlacement	37.0209481716156
100	288	100	0	0	284	4	20983.920000000002	EvolutionaryComputationStrategyPlacement	41.43604493141174
