#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	13	27	0	16	0	2936.2000000000003	OpenOptStrategyPlacement	0.13803482055664062
40	32	25	15	0	32	0	5401.560000000001	OpenOptStrategyPlacement	0.25075411796569824
40	48	38	2	0	48	0	8215.279999999999	OpenOptStrategyPlacement	0.5118851661682129
40	64	40	0	0	55	9	8499.920000000002	OpenOptStrategyPlacement	0.7683620452880859
40	80	40	0	0	57	23	8484.96	OpenOptStrategyPlacement	1.1117231845855713
40	96	40	0	0	62	34	8457.759999999998	OpenOptStrategyPlacement	1.4025368690490723
40	112	40	0	0	67	45	8015.759999999999	OpenOptStrategyPlacement	1.6550219058990479
40	128	40	0	0	68	60	8406.079999999998	OpenOptStrategyPlacement	1.9723448753356934
40	144	40	0	0	75	69	8548.88	OpenOptStrategyPlacement	2.2869081497192383
40	160	40	0	0	79	81	8347.599999999999	OpenOptStrategyPlacement	2.614305019378662
40	176	40	0	0	83	93	8604.64	OpenOptStrategyPlacement	2.956760883331299
40	192	40	0	0	87	105	8823.599999999999	OpenOptStrategyPlacement	3.268364906311035
40	208	40	0	0	94	114	8890.24	OpenOptStrategyPlacement	3.6405742168426514
40	224	40	0	0	95	129	8777.36	OpenOptStrategyPlacement	4.015477180480957
40	240	40	0	0	100	140	8928.32	OpenOptStrategyPlacement	4.228654861450195
40	256	40	0	0	100	156	8901.119999999997	OpenOptStrategyPlacement	4.625020980834961
40	272	40	0	0	102	170	9027.599999999997	OpenOptStrategyPlacement	4.962597131729126
40	288	40	0	0	102	186	8823.599999999999	OpenOptStrategyPlacement	5.329288005828857
