#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	14	2	1747.92	EvolutionaryComputationStrategyPlacement	1.1362581253051758
10	32	10	0	0	22	10	1909.76	EvolutionaryComputationStrategyPlacement	1.3648719787597656
10	48	10	0	0	31	17	2293.2799999999997	EvolutionaryComputationStrategyPlacement	1.6296019554138184
10	64	10	0	0	32	32	1957.3600000000001	EvolutionaryComputationStrategyPlacement	1.987401008605957
10	80	10	0	0	34	46	2052.5600000000004	EvolutionaryComputationStrategyPlacement	2.3235809803009033
10	96	10	0	0	27	69	2147.76	EvolutionaryComputationStrategyPlacement	2.806838035583496
10	112	10	0	0	25	87	1497.68	EvolutionaryComputationStrategyPlacement	3.193174123764038
10	128	10	0	0	25	103	1713.92	EvolutionaryComputationStrategyPlacement	3.5206639766693115
10	144	10	0	0	24	120	1750.6399999999999	EvolutionaryComputationStrategyPlacement	3.9013750553131104
10	160	10	0	0	26	134	1719.3600000000001	EvolutionaryComputationStrategyPlacement	4.221746921539307
10	176	10	0	0	26	150	2169.52	EvolutionaryComputationStrategyPlacement	4.505530834197998
10	192	10	0	0	25	167	1946.48	EvolutionaryComputationStrategyPlacement	4.874125957489014
10	208	10	0	0	28	180	1991.3600000000001	EvolutionaryComputationStrategyPlacement	5.1407630443573
10	224	10	0	0	25	199	1647.2800000000002	EvolutionaryComputationStrategyPlacement	5.579009056091309
10	240	10	0	0	26	214	1837.68	EvolutionaryComputationStrategyPlacement	5.804898977279663
10	256	10	0	0	28	228	2168.16	EvolutionaryComputationStrategyPlacement	6.145977020263672
10	272	10	0	0	23	249	1866.2400000000002	EvolutionaryComputationStrategyPlacement	6.514564037322998
10	288	10	0	0	31	257	1663.6000000000001	EvolutionaryComputationStrategyPlacement	6.7576799392700195
