#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
50	16	13	0	37	16	0	7813.439999999991	EnergyUnawareStrategyPlacement	0.0035910606384277344
50	32	28	0	22	32	0	8421.359999999993	EnergyUnawareStrategyPlacement	0.01155400276184082
50	48	40	0	10	48	0	8978.96	EnergyUnawareStrategyPlacement	0.022330045700073242
50	64	50	0	0	62	2	9638.56	EnergyUnawareStrategyPlacement	0.036386966705322266
50	80	50	0	0	62	18	9100.0	EnergyUnawareStrategyPlacement	0.05254793167114258
50	96	50	0	0	65	31	9002.080000000002	EnergyUnawareStrategyPlacement	0.07035613059997559
50	112	50	0	0	61	51	8896.000000000004	EnergyUnawareStrategyPlacement	0.08883213996887207
50	128	50	0	0	60	68	9019.76	EnergyUnawareStrategyPlacement	0.10546684265136719
50	144	50	0	0	62	82	8785.839999999998	EnergyUnawareStrategyPlacement	0.12078118324279785
50	160	50	0	0	60	100	9331.200000000003	EnergyUnawareStrategyPlacement	0.13805103302001953
50	176	50	0	0	61	115	9425.039999999999	EnergyUnawareStrategyPlacement	0.15487217903137207
50	192	50	0	0	60	132	9249.6	EnergyUnawareStrategyPlacement	0.17098689079284668
50	208	50	0	0	62	146	8765.439999999999	EnergyUnawareStrategyPlacement	0.1859419345855713
50	224	50	0	0	66	158	9558.320000000003	EnergyUnawareStrategyPlacement	0.202254056930542
50	240	50	0	0	69	171	9767.76	EnergyUnawareStrategyPlacement	0.21753311157226562
50	256	50	0	0	63	193	10003.04	EnergyUnawareStrategyPlacement	0.24211406707763672
50	272	50	0	0	60	212	9556.960000000001	EnergyUnawareStrategyPlacement	0.25621581077575684
50	288	50	0	0	64	224	8546.48	EnergyUnawareStrategyPlacement	0.2721869945526123
