#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
60	16	9	51	0	16	0	1967.8	EvolutionaryComputationStrategyPlacement	1.0551738739013672
60	32	19	41	0	32	0	3512.0399999999995	EvolutionaryComputationStrategyPlacement	2.537142038345337
60	48	28	32	0	48	0	5038.400000000001	EvolutionaryComputationStrategyPlacement	4.050068140029907
60	64	38	22	0	64	0	6821.999999999998	EvolutionaryComputationStrategyPlacement	6.131575107574463
60	80	48	12	0	80	0	8417.92	EvolutionaryComputationStrategyPlacement	8.32862114906311
60	96	54	6	0	96	0	9781.839999999998	EvolutionaryComputationStrategyPlacement	10.362517833709717
60	112	60	0	0	108	4	10887.360000000006	EvolutionaryComputationStrategyPlacement	12.852499008178711
60	128	60	0	0	121	7	11688.400000000003	EvolutionaryComputationStrategyPlacement	14.664144039154053
60	144	60	0	0	125	19	11874.719999999998	EvolutionaryComputationStrategyPlacement	16.736212968826294
60	160	60	0	0	124	36	12294.959999999994	EvolutionaryComputationStrategyPlacement	18.695313930511475
60	176	60	0	0	127	49	12564.240000000002	EvolutionaryComputationStrategyPlacement	20.712915182113647
60	192	60	0	0	127	65	12462.240000000002	EvolutionaryComputationStrategyPlacement	22.528205156326294
60	208	60	0	0	123	85	12728.8	EvolutionaryComputationStrategyPlacement	24.798535108566284
60	224	60	0	0	127	97	12781.84	EvolutionaryComputationStrategyPlacement	26.574681043624878
60	240	60	0	0	127	113	12749.200000000006	EvolutionaryComputationStrategyPlacement	28.726223945617676
60	256	60	0	0	129	127	12614.560000000001	EvolutionaryComputationStrategyPlacement	30.42554211616516
60	272	60	0	0	125	147	12553.359999999997	EvolutionaryComputationStrategyPlacement	32.780519008636475
60	288	60	0	0	130	158	12581.919999999998	EvolutionaryComputationStrategyPlacement	34.86121678352356
