#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	14	0	56	16	0	10441.599999999984	EnergyUnawareStrategyPlacement	0.0039010047912597656
70	32	31	0	39	32	0	11252.159999999985	EnergyUnawareStrategyPlacement	0.012975931167602539
70	48	41	0	29	48	0	12444.87999999999	EnergyUnawareStrategyPlacement	0.023788928985595703
70	64	58	0	12	64	0	13051.439999999991	EnergyUnawareStrategyPlacement	0.04271388053894043
70	80	70	0	0	75	5	13738.239999999993	EnergyUnawareStrategyPlacement	0.06820106506347656
70	96	70	0	0	74	22	13171.12	EnergyUnawareStrategyPlacement	0.09080696105957031
70	112	70	0	0	76	36	12733.2	EnergyUnawareStrategyPlacement	0.11566901206970215
70	128	70	0	0	80	48	13233.679999999998	EnergyUnawareStrategyPlacement	0.13137483596801758
70	144	70	0	0	76	68	13568.240000000002	EnergyUnawareStrategyPlacement	0.15905404090881348
70	160	70	0	0	74	86	12580.879999999994	EnergyUnawareStrategyPlacement	0.18490910530090332
70	176	70	0	0	78	98	13436.319999999998	EnergyUnawareStrategyPlacement	0.20259404182434082
70	192	70	0	0	75	117	13320.720000000001	EnergyUnawareStrategyPlacement	0.22897791862487793
70	208	70	0	0	80	128	12952.159999999998	EnergyUnawareStrategyPlacement	0.24745702743530273
70	224	70	0	0	77	147	13032.399999999996	EnergyUnawareStrategyPlacement	0.27783679962158203
70	240	70	0	0	78	162	12790.31999999999	EnergyUnawareStrategyPlacement	0.3027358055114746
70	256	70	0	0	76	180	12986.159999999998	EnergyUnawareStrategyPlacement	0.3285939693450928
70	272	70	0	0	80	192	12677.440000000002	EnergyUnawareStrategyPlacement	0.3494150638580322
70	288	70	0	0	76	212	12534.640000000003	EnergyUnawareStrategyPlacement	0.37813496589660645
