#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	11	0	89	16	0	13902.399999999976	EnergyUnawareStrategyPlacement	0.0037839412689208984
100	32	22	0	78	32	0	14132.239999999972	EnergyUnawareStrategyPlacement	0.010132074356079102
100	48	33	0	67	48	0	14453.199999999973	EnergyUnawareStrategyPlacement	0.02012801170349121
100	64	42	0	58	64	0	14963.199999999979	EnergyUnawareStrategyPlacement	0.03443002700805664
100	80	55	0	45	80	0	15203.91999999998	EnergyUnawareStrategyPlacement	0.05464315414428711
100	96	65	0	35	96	0	15709.83999999999	EnergyUnawareStrategyPlacement	0.07261300086975098
100	112	74	0	26	112	0	16200.799999999992	EnergyUnawareStrategyPlacement	0.09575104713439941
100	128	84	0	16	128	0	16869.920000000006	EnergyUnawareStrategyPlacement	0.12179708480834961
100	144	96	0	4	144	0	17439.760000000002	EnergyUnawareStrategyPlacement	0.15372395515441895
100	160	100	0	0	152	8	17987.839999999997	EnergyUnawareStrategyPlacement	0.1887648105621338
100	176	100	0	0	160	16	18602.559999999994	EnergyUnawareStrategyPlacement	0.21326208114624023
100	192	100	0	0	159	33	18909.92	EnergyUnawareStrategyPlacement	0.2478649616241455
100	208	100	0	0	151	57	18782.079999999994	EnergyUnawareStrategyPlacement	0.29248905181884766
100	224	100	0	0	162	62	19319.28	EnergyUnawareStrategyPlacement	0.3180689811706543
100	240	100	0	0	161	79	19030.96	EnergyUnawareStrategyPlacement	0.3520841598510742
100	256	100	0	0	166	90	19434.88	EnergyUnawareStrategyPlacement	0.37726783752441406
100	272	100	0	0	169	103	19090.800000000007	EnergyUnawareStrategyPlacement	0.420090913772583
100	288	100	0	0	168	120	19138.399999999998	EnergyUnawareStrategyPlacement	0.44968605041503906
