#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
40	16	10	30	0	16	0	2266.48	EvolutionaryComputationStrategyPlacement	1.1605370044708252
40	32	23	17	0	32	0	4674.92	EvolutionaryComputationStrategyPlacement	3.0167770385742188
40	48	33	7	0	48	0	6889.639999999999	EvolutionaryComputationStrategyPlacement	4.8531129360198975
40	64	40	0	0	61	3	8453.679999999998	EvolutionaryComputationStrategyPlacement	6.578042030334473
40	80	40	0	0	63	17	8380.24	EvolutionaryComputationStrategyPlacement	7.951879024505615
40	96	40	0	0	71	25	8914.72	EvolutionaryComputationStrategyPlacement	9.2221200466156
40	112	40	0	0	75	37	9019.44	EvolutionaryComputationStrategyPlacement	10.63576602935791
40	128	40	0	0	73	55	8742.0	EvolutionaryComputationStrategyPlacement	11.95046877861023
40	144	40	0	0	72	72	8713.44	EvolutionaryComputationStrategyPlacement	13.262428045272827
40	160	40	0	0	69	91	8329.920000000002	EvolutionaryComputationStrategyPlacement	14.90758204460144
40	176	40	0	0	75	101	8824.960000000001	EvolutionaryComputationStrategyPlacement	15.904000043869019
40	192	40	0	0	76	116	8653.6	EvolutionaryComputationStrategyPlacement	17.191708087921143
40	208	40	0	0	77	131	8945.999999999998	EvolutionaryComputationStrategyPlacement	18.54364514350891
40	224	40	0	0	75	149	8654.96	EvolutionaryComputationStrategyPlacement	19.805747032165527
40	240	40	0	0	77	163	8871.2	EvolutionaryComputationStrategyPlacement	21.112637996673584
40	256	40	0	0	75	181	8671.28	EvolutionaryComputationStrategyPlacement	22.490540981292725
40	272	40	0	0	78	194	8820.88	EvolutionaryComputationStrategyPlacement	23.784500122070312
40	288	40	0	0	77	211	8725.680000000002	EvolutionaryComputationStrategyPlacement	25.180867195129395
