#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	8	92	0	16	0	1833.04	EvolutionaryComputationStrategyPlacement	0.9335730075836182
100	32	17	83	0	32	0	3294.1199999999994	EvolutionaryComputationStrategyPlacement	2.165142059326172
100	48	20	80	0	48	0	4110.72	EvolutionaryComputationStrategyPlacement	2.6958799362182617
100	64	27	73	0	64	0	5030.119999999999	EvolutionaryComputationStrategyPlacement	3.912821054458618
100	80	35	65	0	80	0	6442.04	EvolutionaryComputationStrategyPlacement	5.5042901039123535
100	96	38	62	0	96	0	7364.719999999999	EvolutionaryComputationStrategyPlacement	6.467561960220337
100	112	46	54	0	112	0	9060.88	EvolutionaryComputationStrategyPlacement	8.808135032653809
100	128	52	48	0	128	0	10122.879999999996	EvolutionaryComputationStrategyPlacement	10.505430936813354
100	144	61	39	0	144	0	11684.599999999993	EvolutionaryComputationStrategyPlacement	14.60695195198059
100	160	71	29	0	160	0	13537.559999999996	EvolutionaryComputationStrategyPlacement	17.26145601272583
100	176	78	22	0	176	0	14983.279999999995	EvolutionaryComputationStrategyPlacement	19.707533836364746
100	192	87	13	0	192	0	16062.199999999997	EvolutionaryComputationStrategyPlacement	23.492455005645752
100	208	91	9	0	208	0	17103.399999999994	EvolutionaryComputationStrategyPlacement	26.302335023880005
100	224	100	0	0	224	0	18996.959999999992	EvolutionaryComputationStrategyPlacement	29.367318868637085
100	240	100	0	0	234	6	19194.159999999996	EvolutionaryComputationStrategyPlacement	32.806782960891724
100	256	100	0	0	240	16	19307.039999999997	EvolutionaryComputationStrategyPlacement	36.06741905212402
100	272	100	0	0	253	19	19360.080000000005	EvolutionaryComputationStrategyPlacement	37.326923847198486
100	288	100	0	0	265	23	19602.160000000003	EvolutionaryComputationStrategyPlacement	40.19306516647339
