#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
10	16	10	0	0	14	2	2335.44	EvolutionaryComputationStrategyPlacement	1.0977439880371094
10	32	10	0	0	16	16	2150.48	EvolutionaryComputationStrategyPlacement	1.41972017288208
10	48	10	0	0	20	28	2308.2400000000002	EvolutionaryComputationStrategyPlacement	1.710339069366455
10	64	10	0	0	20	44	2170.88	EvolutionaryComputationStrategyPlacement	2.062983989715576
10	80	10	0	0	20	60	2081.12	EvolutionaryComputationStrategyPlacement	2.455116033554077
10	96	10	0	0	17	79	2202.16	EvolutionaryComputationStrategyPlacement	2.7829790115356445
10	112	10	0	0	16	96	1902.96	EvolutionaryComputationStrategyPlacement	3.1075849533081055
10	128	10	0	0	16	112	2165.4399999999996	EvolutionaryComputationStrategyPlacement	3.5565450191497803
10	144	10	0	0	15	129	1977.76	EvolutionaryComputationStrategyPlacement	3.8727290630340576
10	160	10	0	0	16	144	2040.32	EvolutionaryComputationStrategyPlacement	4.251169919967651
10	176	10	0	0	18	158	1810.48	EvolutionaryComputationStrategyPlacement	4.5662970542907715
10	192	10	0	0	16	176	1727.52	EvolutionaryComputationStrategyPlacement	4.886914968490601
10	208	10	0	0	19	189	1922.0	EvolutionaryComputationStrategyPlacement	5.183410167694092
10	224	10	0	0	16	208	1931.52	EvolutionaryComputationStrategyPlacement	5.576727867126465
10	240	10	0	0	17	223	1999.52	EvolutionaryComputationStrategyPlacement	5.871921062469482
10	256	10	0	0	18	238	2092.0	EvolutionaryComputationStrategyPlacement	6.234390020370483
10	272	10	0	0	18	254	2043.0400000000002	EvolutionaryComputationStrategyPlacement	6.567385911941528
10	288	10	0	0	20	268	2134.1600000000003	EvolutionaryComputationStrategyPlacement	6.881133079528809
