#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	13	0	67	16	0	11198.079999999984	EnergyUnawareStrategyPlacement	0.004385948181152344
80	32	24	0	56	32	0	11616.959999999981	EnergyUnawareStrategyPlacement	0.011282920837402344
80	48	33	0	47	48	0	12167.759999999982	EnergyUnawareStrategyPlacement	0.02027416229248047
80	64	49	0	31	64	0	12480.559999999989	EnergyUnawareStrategyPlacement	0.035722970962524414
80	80	57	0	23	80	0	13178.23999999999	EnergyUnawareStrategyPlacement	0.05233287811279297
80	96	74	0	6	96	0	13568.559999999998	EnergyUnawareStrategyPlacement	0.07639288902282715
80	112	80	0	0	108	4	13919.44	EnergyUnawareStrategyPlacement	0.1039891242980957
80	128	80	0	0	117	11	14508.320000000002	EnergyUnawareStrategyPlacement	0.12277483940124512
80	144	80	0	0	107	37	14226.800000000001	EnergyUnawareStrategyPlacement	0.15696215629577637
80	160	80	0	0	106	54	13749.440000000002	EnergyUnawareStrategyPlacement	0.1803128719329834
80	176	80	0	0	112	64	14634.800000000001	EnergyUnawareStrategyPlacement	0.2088630199432373
80	192	80	0	0	118	74	14244.480000000001	EnergyUnawareStrategyPlacement	0.22570300102233887
80	208	80	0	0	107	101	13934.4	EnergyUnawareStrategyPlacement	0.265761137008667
80	224	80	0	0	123	101	14172.400000000001	EnergyUnawareStrategyPlacement	0.2835209369659424
80	240	80	0	0	116	124	13832.400000000007	EnergyUnawareStrategyPlacement	0.3184220790863037
80	256	80	0	0	115	141	14468.88	EnergyUnawareStrategyPlacement	0.34595704078674316
80	272	80	0	0	114	158	13671.920000000004	EnergyUnawareStrategyPlacement	0.36998796463012695
80	288	80	0	0	110	178	14266.240000000002	EnergyUnawareStrategyPlacement	0.4024379253387451
