#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	14	0	66	16	0	11825.03999999998	EnergyUnawareStrategyPlacement	0.003957033157348633
80	32	26	0	54	32	0	12494.15999999998	EnergyUnawareStrategyPlacement	0.011106014251708984
80	48	40	0	40	48	0	13010.959999999986	EnergyUnawareStrategyPlacement	0.022515058517456055
80	64	51	0	29	64	0	13788.879999999992	EnergyUnawareStrategyPlacement	0.03887796401977539
80	80	69	0	11	80	0	14249.919999999998	EnergyUnawareStrategyPlacement	0.07052803039550781
80	96	80	0	0	93	3	14489.280000000002	EnergyUnawareStrategyPlacement	0.08740592002868652
80	112	80	0	0	95	17	14557.280000000002	EnergyUnawareStrategyPlacement	0.11341285705566406
80	128	80	0	0	102	26	14898.640000000003	EnergyUnawareStrategyPlacement	0.137969970703125
80	144	80	0	0	102	42	15142.079999999996	EnergyUnawareStrategyPlacement	0.15919804573059082
80	160	80	0	0	96	64	14985.68	EnergyUnawareStrategyPlacement	0.19440412521362305
80	176	80	0	0	96	80	14806.160000000003	EnergyUnawareStrategyPlacement	0.2197859287261963
80	192	80	0	0	98	94	15250.880000000001	EnergyUnawareStrategyPlacement	0.2458970546722412
80	208	80	0	0	99	109	14746.320000000005	EnergyUnawareStrategyPlacement	0.27449488639831543
80	224	80	0	0	103	121	14999.279999999999	EnergyUnawareStrategyPlacement	0.2973361015319824
80	240	80	0	0	93	147	14853.76	EnergyUnawareStrategyPlacement	0.33423304557800293
80	256	80	0	0	98	158	15518.800000000001	EnergyUnawareStrategyPlacement	0.36147093772888184
80	272	80	0	0	104	168	14666.08	EnergyUnawareStrategyPlacement	0.382321834564209
80	288	80	0	0	98	190	14735.44	EnergyUnawareStrategyPlacement	0.4171421527862549
