#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	11	79	0	16	0	2360.2799999999997	EvolutionaryComputationStrategyPlacement	1.2426438331604004
90	32	18	72	0	32	0	3766.56	EvolutionaryComputationStrategyPlacement	2.2429959774017334
90	48	27	63	0	48	0	5481.96	EvolutionaryComputationStrategyPlacement	3.7240419387817383
90	64	38	52	0	64	0	7320.16	EvolutionaryComputationStrategyPlacement	5.701735019683838
90	80	45	45	0	80	0	8944.04	EvolutionaryComputationStrategyPlacement	7.2757179737091064
90	96	54	36	0	96	0	10662.160000000003	EvolutionaryComputationStrategyPlacement	9.691967010498047
90	112	65	25	0	112	0	12588.76	EvolutionaryComputationStrategyPlacement	12.898748874664307
90	128	70	20	0	128	0	13981.040000000003	EvolutionaryComputationStrategyPlacement	15.16183614730835
90	144	86	4	0	144	0	16590.0	EvolutionaryComputationStrategyPlacement	19.86612296104431
90	160	90	0	0	157	3	17749.52	EvolutionaryComputationStrategyPlacement	22.551398992538452
90	176	90	0	0	161	15	17655.68	EvolutionaryComputationStrategyPlacement	25.770190000534058
90	192	90	0	0	169	23	17340.16	EvolutionaryComputationStrategyPlacement	28.38043713569641
90	208	90	0	0	163	45	16834.24	EvolutionaryComputationStrategyPlacement	32.36857986450195
90	224	90	0	0	177	47	17262.640000000003	EvolutionaryComputationStrategyPlacement	33.47368097305298
90	240	90	0	0	175	65	16831.519999999993	EvolutionaryComputationStrategyPlacement	36.42906212806702
90	256	90	0	0	184	72	17250.4	EvolutionaryComputationStrategyPlacement	38.95440101623535
90	272	90	0	0	176	96	16777.120000000003	EvolutionaryComputationStrategyPlacement	42.34138202667236
90	288	90	0	0	190	98	17525.12	EvolutionaryComputationStrategyPlacement	44.68746209144592
