#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
80	16	6	0	74	16	0	10875.759999999984	EnergyUnawareStrategyPlacement	0.0024750232696533203
80	32	18	0	62	32	0	11285.11999999998	EnergyUnawareStrategyPlacement	0.008754968643188477
80	48	25	0	55	48	0	11642.799999999981	EnergyUnawareStrategyPlacement	0.015117168426513672
80	64	37	0	43	64	0	11820.959999999986	EnergyUnawareStrategyPlacement	0.027753114700317383
80	80	41	0	39	80	0	12144.639999999985	EnergyUnawareStrategyPlacement	0.03802895545959473
80	96	51	0	29	96	0	12333.679999999991	EnergyUnawareStrategyPlacement	0.055296897888183594
80	112	64	0	16	112	0	13058.559999999994	EnergyUnawareStrategyPlacement	0.07178401947021484
80	128	73	0	7	128	0	13168.719999999998	EnergyUnawareStrategyPlacement	0.10115909576416016
80	144	80	0	0	143	1	13632.479999999998	EnergyUnawareStrategyPlacement	0.11896300315856934
80	160	80	0	0	152	8	13855.519999999997	EnergyUnawareStrategyPlacement	0.14124298095703125
80	176	80	0	0	154	22	13988.8	EnergyUnawareStrategyPlacement	0.16918492317199707
80	192	80	0	0	155	37	13531.839999999998	EnergyUnawareStrategyPlacement	0.19428396224975586
80	208	80	0	0	154	54	13865.039999999997	EnergyUnawareStrategyPlacement	0.21837592124938965
80	224	80	0	0	164	60	13904.48	EnergyUnawareStrategyPlacement	0.24543404579162598
80	240	80	0	0	152	88	13627.039999999997	EnergyUnawareStrategyPlacement	0.2979860305786133
80	256	80	0	0	167	89	14015.999999999998	EnergyUnawareStrategyPlacement	0.29863715171813965
80	272	80	0	0	167	105	14153.359999999997	EnergyUnawareStrategyPlacement	0.33004093170166016
80	288	80	0	0	149	139	14266.240000000003	EnergyUnawareStrategyPlacement	0.36102795600891113
