#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	12	88	0	16	0	3127.2000000000003	EvolutionaryComputationStrategyPlacement	1.3973791599273682
100	32	25	75	0	32	0	5701.5599999999995	EvolutionaryComputationStrategyPlacement	3.3150620460510254
100	48	38	62	0	48	0	8515.279999999999	EvolutionaryComputationStrategyPlacement	5.608391046524048
100	64	48	52	0	64	0	10558.639999999998	EvolutionaryComputationStrategyPlacement	7.759119987487793
100	80	62	38	0	80	0	13426.959999999997	EvolutionaryComputationStrategyPlacement	11.23213791847229
100	96	78	22	0	96	0	16136.559999999998	EvolutionaryComputationStrategyPlacement	15.44339895248413
100	112	89	11	0	112	0	18492.92000000001	EvolutionaryComputationStrategyPlacement	19.379844903945923
100	128	100	0	0	124	4	20172.000000000004	EvolutionaryComputationStrategyPlacement	23.61876606941223
100	144	100	0	0	129	15	20053.68	EvolutionaryComputationStrategyPlacement	26.5138258934021
100	160	100	0	0	134	26	20552.800000000003	EvolutionaryComputationStrategyPlacement	30.188225030899048
100	176	100	0	0	138	38	19906.799999999996	EvolutionaryComputationStrategyPlacement	33.83249521255493
100	192	100	0	0	134	58	19328.799999999992	EvolutionaryComputationStrategyPlacement	37.267695903778076
100	208	100	0	0	132	76	19406.320000000007	EvolutionaryComputationStrategyPlacement	40.5374698638916
100	224	100	0	0	142	82	20327.039999999994	EvolutionaryComputationStrategyPlacement	43.16516399383545
100	240	100	0	0	140	100	19215.91999999999	EvolutionaryComputationStrategyPlacement	45.866312980651855
100	256	100	0	0	140	116	19086.72	EvolutionaryComputationStrategyPlacement	49.63084697723389
100	272	100	0	0	147	125	19407.679999999997	EvolutionaryComputationStrategyPlacement	52.37844920158386
100	288	100	0	0	142	146	19370.959999999992	EvolutionaryComputationStrategyPlacement	56.11827993392944
