#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
100	16	13	87	0	16	0	3275.64	EvolutionaryComputationStrategyPlacement	1.5361278057098389
100	32	24	76	0	32	0	5388.5599999999995	EvolutionaryComputationStrategyPlacement	3.1728808879852295
100	48	32	68	0	48	0	7062.960000000001	EvolutionaryComputationStrategyPlacement	4.627632141113281
100	64	43	57	0	64	0	9264.28	EvolutionaryComputationStrategyPlacement	6.770586013793945
100	80	56	44	0	80	0	11509.520000000004	EvolutionaryComputationStrategyPlacement	9.756246089935303
100	96	69	31	0	96	0	13647.32	EvolutionaryComputationStrategyPlacement	13.201904058456421
100	112	77	23	0	112	0	15410.12	EvolutionaryComputationStrategyPlacement	15.874428987503052
100	128	90	10	0	128	0	17765.520000000004	EvolutionaryComputationStrategyPlacement	19.89568591117859
100	144	100	0	0	142	2	19689.2	EvolutionaryComputationStrategyPlacement	24.202833890914917
100	160	100	0	0	147	13	20135.28	EvolutionaryComputationStrategyPlacement	27.282782077789307
100	176	100	0	0	153	23	20577.280000000002	EvolutionaryComputationStrategyPlacement	30.555814027786255
100	192	100	0	0	153	39	20048.239999999998	EvolutionaryComputationStrategyPlacement	34.26948595046997
100	208	100	0	0	157	51	20388.24000000001	EvolutionaryComputationStrategyPlacement	36.90543603897095
100	224	100	0	0	161	63	20037.36	EvolutionaryComputationStrategyPlacement	39.36317420005798
100	240	100	0	0	163	77	20565.040000000005	EvolutionaryComputationStrategyPlacement	43.018635988235474
100	256	100	0	0	161	95	19685.119999999995	EvolutionaryComputationStrategyPlacement	47.02877497673035
100	272	100	0	0	166	106	19764.000000000007	EvolutionaryComputationStrategyPlacement	49.118459939956665
100	288	100	0	0	174	114	20637.120000000003	EvolutionaryComputationStrategyPlacement	52.403640031814575
