strategy-95m	strategy-95h	#PM-I-95h	#PM-95m	#PM-95h	#PM-I-95m	T-95m	T-95h	strategy	KW-95m	#PM-S-95h	KW-95h	#PM-S-95m	KW	#PM-S	#PM-U	#PM-I	#VM-P-95h	T	#VM-P-95m	#VM-P	#PM	VM-U	VM-U-95h	VM-U-95m	#PM-U-95m	#VM-95h	#VM	#PM-U-95h	#VM-95m
0	0	0.238861867688	50.0	0.0	35.7333333333	0.00428224404653	0.000284928103283	EnergyUnawareStrategyPlacement	7787.6	0.0	4.87278210084	0.0	7813.44	0.0	15.0	37.0	0.0	0.0062301158905	16.0	16.0	50.0	0.0	0.0	0.0	14.2666666667	0.0	16.0	0.238861867688	16.0
0	0	0.443810697592	50.0	0.0	22.6333333333	0.0114620288213	0.000219619766927	EnergyUnawareStrategyPlacement	8434.28	0.0	9.05373823088	0.0	8462.16	0.0	30.0	24.0	0.0	0.0124790668488	32.0	32.0	50.0	0.0	0.0	0.0	27.3666666667	0.0	32.0	0.443810697592	32.0
0	0	0.525642479867	50.0	0.0	10.5333333333	0.0229981660843	0.000603677610115	EnergyUnawareStrategyPlacement	8989.84	0.0	10.7231065893	0.0	9060.56	0.0	42.0	14.0	0.0	0.0293419361115	48.0	48.0	50.0	0.0	0.0	0.0	39.4666666667	0.0	48.0	0.525642479867	48.0
0	0	0.0	50.0	0.0	0.0	0.0388389746348	0.000916939466074	EnergyUnawareStrategyPlacement	9544.312	0.0	67.0300422462	0.0	9777.28	0.0	50.0	0.0	0.768911138919	0.0486328601837	60.6333333333	55.0	50.0	9.0	0.768911138919	3.36666666667	50.0	0.0	64.0	0.0	64.0
0	0	0.0	50.0	0.0	0.0	0.0558076699575	0.000627542755358	EnergyUnawareStrategyPlacement	9327.392	0.0	98.1394837943	0.0	9882.0	0.0	50.0	0.0	0.884365385614	0.0585420131683	60.3333333333	56.0	50.0	24.0	0.884365385614	19.6666666667	50.0	0.0	80.0	0.0	80.0
0	0	0.0	50.0	0.0	0.0	0.0730381170909	0.000909150289116	EnergyUnawareStrategyPlacement	9076.2	0.0	93.7440420409	0.0	9577.36	0.0	50.0	0.0	0.875348912722	0.0836310386658	60.7666666667	57.0	50.0	39.0	0.875348912722	35.2333333333	50.0	0.0	96.0	0.0	96.0
0	0	0.0	50.0	0.0	0.0	0.0892329295476	0.000863450885973	EnergyUnawareStrategyPlacement	9171.58133333	0.0	112.406716482	0.0	9706.56	0.0	50.0	0.0	0.970426658201	0.0960738658905	62.0666666667	57.0	50.0	55.0	0.970426658201	49.9333333333	50.0	0.0	112.0	0.0	112.0
0	0	0.0	50.0	0.0	0.0	0.106068142255	0.000914153624034	EnergyUnawareStrategyPlacement	9080.23466667	0.0	150.41966617	0.0	10140.4	0.0	50.0	0.0	0.916492477472	0.11498093605	61.9	55.0	50.0	73.0	0.916492477472	66.1	50.0	0.0	128.0	0.0	128.0
0	0	0.0	50.0	0.0	0.0	0.122635881106	0.00108574507857	EnergyUnawareStrategyPlacement	9044.28533333	0.0	118.013377349	0.0	9607.28	0.0	50.0	0.0	0.90052771465	0.13543009758	61.3333333333	56.0	50.0	88.0	0.90052771465	82.6666666667	50.0	0.0	144.0	0.0	144.0
0	0	0.0	50.0	0.0	0.0	0.139205813408	0.000972207839535	EnergyUnawareStrategyPlacement	9277.66133333	0.0	136.606704691	0.0	10027.52	0.0	50.0	0.0	1.32829873992	0.143383979797	61.3666666667	57.0	50.0	103.0	1.32829873992	98.6333333333	50.0	0.0	160.0	0.0	160.0
