#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
90	16	12	78	0	16	0	3116.64	OpenOptStrategyPlacement	0.1264629364013672
90	32	24	66	0	32	0	5338.5599999999995	OpenOptStrategyPlacement	0.2518758773803711
90	48	34	56	0	48	0	7230.960000000002	OpenOptStrategyPlacement	0.43938207626342773
90	64	45	45	0	64	0	9432.280000000002	OpenOptStrategyPlacement	0.7039148807525635
90	80	54	36	0	80	0	11241.52	OpenOptStrategyPlacement	1.0222578048706055
90	96	64	26	0	96	0	13052.320000000007	OpenOptStrategyPlacement	1.4079070091247559
90	112	73	17	0	112	0	14924.120000000004	OpenOptStrategyPlacement	1.7932100296020508
90	128	84	6	0	128	0	17061.52	OpenOptStrategyPlacement	2.3453550338745117
90	144	90	0	0	141	3	18425.440000000006	OpenOptStrategyPlacement	2.91251802444458
90	160	90	0	0	146	14	18614.480000000003	OpenOptStrategyPlacement	3.5266098976135254
90	176	90	0	0	151	25	19970.4	OpenOptStrategyPlacement	4.249341011047363
90	192	90	0	0	160	32	20370.24	OpenOptStrategyPlacement	4.888385772705078
90	208	90	0	0	166	42	19388.320000000003	OpenOptStrategyPlacement	5.515658855438232
90	224	90	0	0	173	51	19841.200000000008	OpenOptStrategyPlacement	6.09918212890625
90	240	90	0	0	181	59	19623.6	OpenOptStrategyPlacement	6.758162975311279
90	256	90	0	0	186	70	19970.39999999999	OpenOptStrategyPlacement	7.426894903182983
90	272	90	0	0	192	80	19542.000000000004	OpenOptStrategyPlacement	8.18392014503479
90	288	90	0	0	200	88	20819.040000000005	OpenOptStrategyPlacement	8.880483865737915
