#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
70	16	15	0	55	16	0	10460.639999999983	EnergyUnawareStrategyPlacement	0.004106998443603516
70	32	28	0	42	32	0	11109.359999999986	EnergyUnawareStrategyPlacement	0.013168096542358398
70	48	41	0	29	48	0	11646.55999999999	EnergyUnawareStrategyPlacement	0.02448296546936035
70	64	54	0	16	64	0	12383.679999999995	EnergyUnawareStrategyPlacement	0.04048800468444824
70	80	66	0	4	80	0	12967.120000000003	EnergyUnawareStrategyPlacement	0.0623469352722168
70	96	70	0	0	83	13	12968.480000000003	EnergyUnawareStrategyPlacement	0.0838308334350586
70	112	70	0	0	83	29	12453.039999999997	EnergyUnawareStrategyPlacement	0.1092081069946289
70	128	70	0	0	84	44	12812.080000000004	EnergyUnawareStrategyPlacement	0.1363840103149414
70	144	70	0	0	82	62	12405.439999999999	EnergyUnawareStrategyPlacement	0.15903401374816895
70	160	70	0	0	92	68	13154.8	EnergyUnawareStrategyPlacement	0.17489004135131836
70	176	70	0	0	81	95	13031.040000000005	EnergyUnawareStrategyPlacement	0.207305908203125
70	192	70	0	0	83	109	13394.159999999998	EnergyUnawareStrategyPlacement	0.23141193389892578
70	208	70	0	0	84	124	12915.44	EnergyUnawareStrategyPlacement	0.25586605072021484
70	224	70	0	0	88	136	13128.960000000003	EnergyUnawareStrategyPlacement	0.2777118682861328
70	240	70	0	0	86	154	13327.519999999997	EnergyUnawareStrategyPlacement	0.30420398712158203
70	256	70	0	0	88	168	12677.440000000006	EnergyUnawareStrategyPlacement	0.3294069766998291
70	272	70	0	0	88	184	12843.359999999999	EnergyUnawareStrategyPlacement	0.35257792472839355
70	288	70	0	0	89	199	13682.480000000003	EnergyUnawareStrategyPlacement	0.37991809844970703
