#PM	#VM	#PM-U	#PM-S	#PM-I	#VM-P	VM-U	KW	strategy	T
30	16	12	18	0	16	0	2816.64	OpenOptStrategyPlacement	0.12401986122131348
30	32	24	6	0	32	0	5038.5599999999995	OpenOptStrategyPlacement	0.24454998970031738
30	48	30	0	0	44	4	6140.000000000002	OpenOptStrategyPlacement	0.415722131729126
30	64	30	0	0	49	15	6369.840000000001	OpenOptStrategyPlacement	0.5882298946380615
30	80	30	0	0	56	24	6202.56	OpenOptStrategyPlacement	0.7787971496582031
30	96	30	0	0	62	34	6397.040000000001	OpenOptStrategyPlacement	0.9529378414154053
30	112	30	0	0	69	43	6708.480000000001	OpenOptStrategyPlacement	1.1471350193023682
30	128	30	0	0	74	54	6894.8	OpenOptStrategyPlacement	1.4234919548034668
30	144	30	0	0	80	64	6980.4800000000005	OpenOptStrategyPlacement	1.668074131011963
30	160	30	0	0	82	78	7009.04	OpenOptStrategyPlacement	1.9155840873718262
30	176	30	0	0	84	92	6868.960000000001	OpenOptStrategyPlacement	2.1475720405578613
30	192	30	0	0	87	105	6936.960000000002	OpenOptStrategyPlacement	2.40869402885437
30	208	30	0	0	90	118	6994.08	OpenOptStrategyPlacement	2.5965609550476074
30	224	30	0	0	91	133	6832.240000000002	OpenOptStrategyPlacement	2.8945319652557373
30	240	30	0	0	93	147	6866.2400000000025	OpenOptStrategyPlacement	3.1009719371795654
30	256	30	0	0	96	160	6832.24	OpenOptStrategyPlacement	3.39725399017334
30	272	30	0	0	98	174	6866.24	OpenOptStrategyPlacement	3.729933023452759
30	288	30	0	0	100	188	6928.800000000001	OpenOptStrategyPlacement	4.091185092926025
